"","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"60007267",0,0,0,0,0,0,4,0,2,0,2,3,3,2,3,5,1,2,0,0,0
"60007278",0,0,0,0,0,3,3,6,4,3,4,3,7,7,2,2,1,3,10,5,4
"60007363",0,0,0,0,0,0,0,0,6,0,1,1,6,1,2,1,0,4,9,12,3
"60007421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
"60007474",0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0
"60007475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007488",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0
"60007497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007517",0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007541",0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
"60007546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007554",0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,2,1
"60007566",0,0,0,0,0,0,2,0,0,2,5,1,2,1,1,1,1,7,3,7,2
"60007567",0,0,0,0,0,2,0,0,9,2,0,0,4,0,0,2,6,5,0,4,1
"60007587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007594",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"60007595",0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,2,4,0,0,0
"60007606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"60007651",0,0,1,0,1,1,0,2,0,4,2,2,3,11,5,4,10,1,8,1,11
"60007655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"60007670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007677",0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,6
"60007740",0,0,0,0,0,0,4,0,8,12,5,1,0,0,0,0,0,6,4,3,0
"60007776",0,5,2,0,0,0,0,2,10,7,4,10,8,4,5,19,8,9,3,0,5
"60007801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60007828",0,0,0,0,0,0,0,1,0,5,2,2,1,0,3,7,1,6,9,3,3
"60007834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"60007906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007930",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"60007977",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60007988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"60007995",0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,1,0,0,2
"60007997",0,0,0,0,0,0,0,3,2,0,6,0,4,4,10,4,5,29,0,11,26
"60008032",0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,3,0
"60008081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008130",0,0,2,0,0,0,0,0,0,2,0,3,1,0,9,9,0,4,4,6,12
"60008231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"60008279",0,0,0,0,0,0,0,7,9,4,2,2,1,5,5,5,3,7,9,9,11
"60008308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"60008417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3
"60008438",0,0,0,0,2,5,3,2,6,0,0,0,3,0,3,0,3,5,7,0,0
"60008485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008599",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"60008609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"60008634",0,0,0,2,0,0,0,0,0,2,0,0,0,0,6,8,1,3,2,4,3
"60008666",0,0,0,0,0,0,0,0,0,2,0,0,1,0,6,4,1,1,0,1,0
"60008667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"60008705",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008724",0,1,0,2,0,4,0,0,0,8,2,2,3,2,6,20,18,23,19,35,31
"60008738",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
"60008768",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,8,0,0
"60008772",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"60008809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60008926",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,2,0,1,1
"60008978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,2
"60008980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"60009037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009060",0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,0,1,0,0,0,0
"60009084",0,0,0,0,0,0,0,0,0,4,0,3,2,5,3,10,4,4,2,8,8
"60009164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
"60009205",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0
"60009222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009226",0,0,0,0,0,0,0,0,0,4,1,0,5,1,1,2,3,2,1,0,5
"60009235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009254",0,0,0,0,0,1,0,3,2,2,8,0,13,17,0,4,13,3,3,2,11
"60009343",0,0,0,0,0,0,1,0,0,8,2,2,2,3,2,9,5,13,7,14,23
"60009362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009389",0,0,0,0,0,0,0,3,0,2,0,0,0,8,6,8,0,1,0,0,5
"60009408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
"60009415",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,11
"60009441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
"60009460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009470",0,1,8,1,8,3,5,14,17,12,8,25,25,17,20,52,28,27,36,28,38
"60009500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60009507",0,0,0,0,0,1,0,2,1,0,2,8,11,1,20,8,9,12,5,17,21
"60009543",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0
"60009611",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"60009635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,2,0
"60009657",0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,1,0,1,0,7,14
"60009697",0,1,0,0,0,8,0,0,2,10,2,2,0,5,1,0,1,0,0,0,0
"60009788",0,0,0,0,0,0,0,2,9,4,0,3,0,6,6,3,4,2,7,13,7
"60009796",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1
"60009800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009804",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"60009828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"60009831",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"60009839",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,4,0,1
"60009841",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"60009861",0,0,0,1,0,1,0,0,2,0,1,7,1,1,1,3,1,0,1,1,1
"60009866",0,0,0,0,1,1,6,2,3,4,6,2,3,6,5,15,5,5,6,2,3
"60009875",0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,4,4,0,3,6
"60009892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60009972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
"60009982",11,6,4,2,3,5,3,4,6,14,16,11,21,3,15,18,32,33,22,37,23
"60010029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
"60010065",0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,8,1,2,1,5,3
"60010073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
"60010079",0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,10,0,0,0,8
"60010187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010237",0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,9,0,0,0,3,2
"60010261",0,1,0,8,2,3,4,1,0,0,2,2,2,5,3,2,4,0,8,7,2
"60010263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0
"60010313",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0
"60010352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010360",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"60010365",0,0,0,1,0,5,0,0,9,4,0,1,3,5,5,1,8,6,3,21,8
"60010374",0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0
"60010451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010491",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2,8,0
"60010494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010584",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
"60010730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60010756",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,3,0
"60010803",0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0
"60010806",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"60010833",0,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"60010841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010853",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
"60010860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60010884",0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,4,8
"60010887",0,0,0,0,0,0,0,6,2,0,10,1,3,5,2,9,28,12,16,12,3
"60010905",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
"60010910",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"60010966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60010971",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60011092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011132",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
"60011252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011278",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,3,1,1
"60011339",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,1,5,0
"60011347",0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,0,1,2,0,0
"60011393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"60011425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011455",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"60011460",0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,3,3,0,3,0,4
"60011479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7
"60011484",0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,2,0,0,4,3
"60011528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"60011542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1
"60011547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"60011550",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0
"60011605",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,10,9,0,0
"60011635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"60011677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
"60011754",0,2,1,0,0,0,0,0,0,0,1,2,0,3,1,2,2,1,0,2,8
"60011765",0,0,0,1,0,3,0,2,1,1,2,3,1,6,2,0,2,0,0,0,0
"60011772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
"60011845",0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
"60011848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011873",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,0,0,0,1
"60011889",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,9
"60011893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60011951",0,0,0,0,2,2,0,0,7,0,0,4,5,4,0,0,5,0,0,2,0
"60011976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
"60012018",0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,0,1,0,1,4
"60012028",0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
"60012038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
"60012270",0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
"60012284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012286",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"60012317",8,12,18,16,8,11,7,24,20,7,12,13,10,11,23,18,21,31,16,24,36
"60012387",0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,2
"60012445",0,0,0,2,0,0,3,0,2,0,0,2,3,0,0,0,1,0,7,0,0
"60012468",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0
"60012516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"60012529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012553",0,0,3,2,1,0,0,3,3,6,3,4,17,11,10,15,5,10,20,16,8
"60012560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60012641",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
"60012708",0,0,0,2,0,0,2,2,5,2,0,9,7,4,2,10,17,12,10,16,7
"60012734",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
"60012771",0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
"60012786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"60012831",0,0,0,0,0,0,0,0,0,0,2,1,2,7,0,1,0,1,0,0,0
"60012856",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"60012918",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"60012957",0,0,0,0,0,0,0,0,0,3,3,1,0,2,4,6,4,1,3,6,5
"60012981",0,0,1,3,0,0,0,4,4,2,3,1,1,2,13,9,14,5,8,22,20
"60013096",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0
"60013099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"60013123",0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,13,0,1,1,5
"60013223",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"60013227",0,0,0,0,0,1,0,0,0,3,7,6,11,2,13,3,4,9,11,11,3
"60013234",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60013278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0
"60013335",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
"60013340",2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"60013369",0,0,0,0,9,1,4,4,13,2,3,6,15,8,12,12,31,10,18,24,20
"60013372",0,5,0,0,2,1,2,0,1,5,9,2,9,6,3,8,3,5,3,7,14
"60013402",0,4,0,0,0,2,3,3,9,7,4,3,9,8,12,18,20,21,25,29,37
"60013404",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"60013409",2,0,0,2,1,0,4,0,0,7,6,7,2,4,7,4,12,6,5,0,3
"60013609",0,1,0,0,0,0,3,1,2,5,4,0,1,3,3,4,4,4,9,7,2
"60013610",0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,1,0,0,2,0
"60013671",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
"60013676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60013780",0,1,1,1,1,8,2,3,1,2,1,3,3,7,1,2,5,11,0,0,0
"60013791",0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,7
"60013813",0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,0,2
"60013851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60013871",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,0,0
"60013894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60013936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"60013953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60013959",0,0,0,2,0,2,1,2,2,0,2,0,12,5,0,10,11,5,13,9,16
"60013994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2
"60014014",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,1,2,4,1
"60014054",5,0,0,7,2,7,1,1,0,0,0,0,0,0,10,0,0,0,1,0,0
"60014146",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"60014155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014171",1,0,0,0,0,1,0,1,2,1,0,0,5,3,0,1,3,0,4,0,2
"60014191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014232",0,2,5,0,0,0,0,2,7,3,3,6,0,6,17,17,5,10,28,19,20
"60014313",0,0,0,3,0,0,1,3,7,10,1,1,1,2,4,8,8,11,10,2,11
"60014334",0,0,6,1,4,3,2,0,9,7,8,14,9,15,17,28,16,13,28,18,23
"60014439",1,1,0,0,0,0,0,2,3,3,2,4,11,6,7,5,12,10,3,11,6
"60014455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0
"60014468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
"60014491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0
"60014567",0,0,0,0,0,0,0,1,0,4,0,0,0,3,3,1,3,0,3,4,0
"60014569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"60014611",0,0,2,0,0,3,2,0,4,1,0,0,0,0,0,2,0,0,0,1,2
"60014631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014653",0,0,0,1,0,1,4,4,1,0,1,0,5,0,2,7,7,1,0,12,5
"60014662",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0
"60014683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014739",0,0,0,2,6,0,0,0,0,5,0,3,4,4,3,1,6,4,13,0,10
"60014750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014754",0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,2,1,7,14,7,11
"60014825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
"60014826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014933",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,3,0
"60014952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"60014965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60014968",0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
"60015018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"60015023",0,1,0,0,0,2,0,0,0,5,0,0,0,3,6,8,1,6,2,3,11
"60015033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015057",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0
"60015112",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,3,2,0,0
"60015120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015140",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
"60015161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"60015183",0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,4,4,13,15,4,11
"60015186",2,0,0,3,3,0,2,0,0,3,1,2,1,0,0,0,3,7,0,4,20
"60015206",0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,3,3,0,2,0,1
"60015257",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"60015272",0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"60015277",0,0,0,0,0,4,0,4,5,5,3,2,3,3,4,2,3,0,1,3,0
"60015278",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8
"60015365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015404",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"60015457",0,0,0,0,0,0,0,1,0,0,0,5,0,0,8,0,0,0,0,7,7
"60015481",2,6,3,5,3,9,8,10,16,16,11,15,22,27,28,24,36,20,42,26,28
"60015527",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015543",0,0,0,0,0,0,0,0,0,5,2,11,13,4,5,26,18,33,19,8,17
"60015549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
"60015573",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015574",0,0,0,2,0,0,0,0,3,0,0,0,2,0,1,2,0,1,0,0,0
"60015615",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"60015639",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"60015664",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,3,0,0
"60015717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"60015720",0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0
"60015753",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"60015765",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0
"60015798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60015849",0,3,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,7,0
