afid,adoption_class,threshold,toa,region
60029658,Laggards,Very Low Thresh.,2016,EU_COST(core)
60029685,Late Majority,High Thresh.,2015,EU_COST(core)
60029689,Late Majority,High Thresh.,2013,EU_COST(core)
60029738,Late Majority,High Thresh.,2011,EU_COST(core)
60029850,Early Adopters,Very Low Thresh.,2002,EU_COST(core)
60029931,Early Majority,High Thresh.,2010,EU_COST(core)
60029937,Late Majority,High Thresh.,2014,EU_COST(core)
60029950,Early Adopters,High Thresh.,2004,EU_COST(core)
60030210,Late Majority,High Thresh.,2012,EU_COST(core)
60030342,Early Adopters,High Thresh.,2004,EU_COST(core)
60030456,Late Majority,High Thresh.,2014,EU_COST(core)
60030465,Early Majority,Low Thresh.,2009,EU_COST(core)
60030469,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60030480,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60030514,Late Majority,High Thresh.,2014,EU_COST(core)
60030553,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60030619,Early Adopters,High Thresh.,1999,EU_COST(core)
60030637,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60030640,Late Majority,High Thresh.,2011,EU_COST(core)
60030713,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60030718,Early Majority,High Thresh.,2009,EU_COST(core)
60030807,Early Majority,High Thresh.,2009,EU_COST(core)
60030857,Late Majority,Low Thresh.,2015,EU_COST(core)
60030881,Early Majority,Very Low Thresh.,2008,EU_COST(core)
60030964,Laggards,High Thresh.,2017,EU_COST(core)
60031066,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60031101,Early Adopters,Low Thresh.,1999,EU_COST(core)
60031216,Early Adopters,High Thresh.,1998,EU_COST(core)
60031298,Laggards,High Thresh.,2016,EU_COST(core)
60031331,Late Majority,Low Thresh.,2014,EU_COST(core)
60031514,Early Majority,Low Thresh.,2006,EU_COST(core)
60031594,Early Adopters,High Thresh.,1999,EU_COST(core)
60031744,Late Majority,High Thresh.,2011,EU_COST(core)
60031773,Late Majority,High Thresh.,2013,EU_COST(core)
60031810,Early Majority,High Thresh.,2007,EU_COST(core)
60031990,Late Majority,High Thresh.,2014,EU_COST(core)
60032006,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60032114,Early Majority,Very Low Thresh.,2005,EU_COST(core)
60032215,Early Majority,Low Thresh.,2007,EU_COST(core)
60032515,Early Majority,High Thresh.,2010,EU_COST(core)
60032530,Late Majority,High Thresh.,2011,EU_COST(core)
60032542,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60032543,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60032631,Early Adopters,High Thresh.,2002,EU_COST(core)
60032633,Laggards,High Thresh.,2016,EU_COST(core)
60032724,Early Adopters,Low Thresh.,2004,EU_COST(core)
60032763,Early Majority,High Thresh.,2005,EU_COST(core)
60032834,Early Majority,High Thresh.,2009,EU_COST(core)
60032882,Late Majority,High Thresh.,2013,EU_COST(core)
60032895,Early Adopters,High Thresh.,1998,EU_COST(core)
60032922,Early Adopters,High Thresh.,2004,EU_COST(core)
60032991,Late Majority,Low Thresh.,2012,EU_COST(core)
60033051,Late Majority,High Thresh.,2012,EU_COST(core)
60033125,Early Majority,Very Low Thresh.,2005,EU_COST(core)
60033148,Early Adopters,Low Thresh.,2004,EU_COST(core)
60033241,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60033313,Late Majority,High Thresh.,2015,EU_COST(core)
60033387,Late Majority,Very Low Thresh.,2013,EU_COST(core)
60034123,Early Adopters,Low Thresh.,2004,EU_COST(core)
60046714,Late Majority,High Thresh.,2015,EU_COST(core)
60048669,Early Majority,High Thresh.,2010,EU_COST(core)
60069761,Early Majority,High Thresh.,2006,EU_COST(core)
60070145,Late Majority,High Thresh.,2015,EU_COST(core)
60070172,Late Majority,High Thresh.,2014,EU_COST(core)
60070177,Late Majority,High Thresh.,2013,EU_COST(core)
60070178,Laggards,Very Low Thresh.,2016,EU_COST(core)
60070180,Early Majority,High Thresh.,2007,EU_COST(core)
60070183,Late Majority,High Thresh.,2011,EU_COST(core)
60070184,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60070193,Late Majority,High Thresh.,2011,EU_COST(core)
60070476,Late Majority,High Thresh.,2013,EU_COST(core)
60070773,Early Adopters,High Thresh.,1998,EU_COST(core)
60072199,Laggards,High Thresh.,2017,EU_COST(core)
60072202,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60072282,Early Majority,High Thresh.,2006,EU_COST(core)
60072289,Late Majority,High Thresh.,2011,EU_COST(core)
60072290,Early Majority,High Thresh.,2007,EU_COST(core)
60072294,Laggards,High Thresh.,2016,EU_COST(core)
60072296,Late Majority,High Thresh.,2014,EU_COST(core)
60072305,Laggards,Very Low Thresh.,2016,EU_COST(core)
60072306,Late Majority,High Thresh.,2013,EU_COST(core)
60072309,Early Majority,High Thresh.,2005,EU_COST(core)
60072318,Early Majority,High Thresh.,2007,EU_COST(core)
60072518,Late Majority,Low Thresh.,2013,EU_COST(core)
60073311,Late Majority,High Thresh.,2015,EU_COST(core)
60075024,Laggards,High Thresh.,2017,EU_COST(core)
60075688,Early Majority,Very Low Thresh.,2007,EU_COST(core)
60075811,Early Majority,Low Thresh.,2007,EU_COST(core)
60077024,Early Majority,High Thresh.,2005,EU_COST(core)
60078345,Late Majority,High Thresh.,2015,EU_COST(core)
60078371,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60079129,Late Majority,High Thresh.,2014,EU_COST(core)
60083600,Late Majority,High Thresh.,2012,EU_COST(core)
60084331,Late Majority,High Thresh.,2013,EU_COST(core)
60084765,Early Majority,Low Thresh.,2008,EU_COST(core)
60084813,Late Majority,High Thresh.,2014,EU_COST(core)
60084824,Early Adopters,High Thresh.,2000,EU_COST(core)
60085092,Late Majority,High Thresh.,2015,EU_COST(core)
60085410,Laggards,High Thresh.,2016,EU_COST(core)
60088539,Late Majority,High Thresh.,2014,EU_COST(core)
60088543,Late Majority,High Thresh.,2011,EU_COST(core)
60097343,Late Majority,High Thresh.,2012,EU_COST(core)
60099418,Early Majority,High Thresh.,2009,EU_COST(core)
60099539,Early Adopters,Very Low Thresh.,2004,EU_COST(core)
60099558,Early Adopters,Very Low Thresh.,2002,EU_COST(core)
60100024,Laggards,High Thresh.,2017,EU_COST(core)
60101362,Early Majority,High Thresh.,2006,EU_COST(core)
60101364,Late Majority,High Thresh.,2011,EU_COST(core)
60102054,Laggards,Very Low Thresh.,2016,EU_COST(core)
60102124,Early Majority,Low Thresh.,2009,EU_COST(core)
60102125,Early Adopters,Low Thresh.,1999,EU_COST(core)
60102126,Early Majority,Low Thresh.,2008,EU_COST(core)
60102127,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60102134,Late Majority,High Thresh.,2012,EU_COST(core)
60102144,Early Majority,High Thresh.,2005,EU_COST(core)
60102531,Early Majority,Low Thresh.,2007,EU_COST(core)
60102533,Late Majority,High Thresh.,2014,EU_COST(core)
60102538,Early Majority,High Thresh.,2009,EU_COST(core)
60102592,Early Majority,High Thresh.,2010,EU_COST(core)
60103296,Early Adopters,Low Thresh.,2002,EU_COST(core)
60103368,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60103459,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60103674,Late Majority,Low Thresh.,2012,EU_COST(core)
60103814,Late Majority,High Thresh.,2013,EU_COST(core)
60104201,Laggards,High Thresh.,2016,EU_COST(core)
60104289,Laggards,Low Thresh.,2016,EU_COST(core)
60104653,Late Majority,High Thresh.,2012,EU_COST(core)
60104665,Late Majority,High Thresh.,2015,EU_COST(core)
60104776,Late Majority,High Thresh.,2014,EU_COST(core)
60104953,Early Adopters,High Thresh.,1997,EU_COST(core)
60105122,Late Majority,High Thresh.,2012,EU_COST(core)
60105356,Early Majority,High Thresh.,2007,EU_COST(core)
60105594,Late Majority,High Thresh.,2013,EU_COST(core)
60105597,Late Majority,High Thresh.,2011,EU_COST(core)
60105636,Laggards,Low Thresh.,2017,EU_COST(core)
60105653,Laggards,High Thresh.,2016,EU_COST(core)
60105742,Late Majority,High Thresh.,2013,EU_COST(core)
60105746,Late Majority,High Thresh.,2015,EU_COST(core)
60105762,Late Majority,High Thresh.,2011,EU_COST(core)
60105780,Late Majority,High Thresh.,2012,EU_COST(core)
60105781,Late Majority,High Thresh.,2011,EU_COST(core)
60105830,Late Majority,High Thresh.,2012,EU_COST(core)
60105831,Early Majority,High Thresh.,2007,EU_COST(core)
60105833,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60105834,Laggards,Low Thresh.,2016,EU_COST(core)
60106017,Laggards,High Thresh.,2017,EU_COST(core)
60106023,Late Majority,Low Thresh.,2012,EU_COST(core)
60106092,Late Majority,Very Low Thresh.,2015,EU_COST(core)
60106095,Laggards,Low Thresh.,2017,EU_COST(core)
60106110,Early Majority,High Thresh.,2005,EU_COST(core)
60106117,Early Majority,Low Thresh.,2008,EU_COST(core)
60106137,Laggards,High Thresh.,2016,EU_COST(core)
60106231,Laggards,High Thresh.,2017,EU_COST(core)
60106235,Late Majority,High Thresh.,2011,EU_COST(core)
60106244,Early Majority,High Thresh.,2008,EU_COST(core)
60106282,Laggards,Very Low Thresh.,2016,EU_COST(core)
60106310,Late Majority,Low Thresh.,2014,EU_COST(core)
60106336,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60106629,Late Majority,High Thresh.,2012,EU_COST(core)
60106700,Laggards,Very Low Thresh.,2016,EU_COST(core)
60106801,Laggards,High Thresh.,2016,EU_COST(core)
60106820,Laggards,Low Thresh.,2016,EU_COST(core)
60106841,Early Majority,High Thresh.,2010,EU_COST(core)
60106891,Late Majority,High Thresh.,2012,EU_COST(core)
60106892,Laggards,High Thresh.,2016,EU_COST(core)
60106993,Laggards,High Thresh.,2016,EU_COST(core)
60107057,Laggards,High Thresh.,2017,EU_COST(core)
60107058,Laggards,High Thresh.,2017,EU_COST(core)
60107285,Late Majority,High Thresh.,2014,EU_COST(core)
60107436,Laggards,Low Thresh.,2017,EU_COST(core)
60107715,Late Majority,High Thresh.,2015,EU_COST(core)
60107763,Late Majority,High Thresh.,2011,EU_COST(core)
60108243,Early Majority,High Thresh.,2008,EU_COST(core)
60108276,Late Majority,High Thresh.,2013,EU_COST(core)
60108282,Late Majority,Low Thresh.,2015,EU_COST(core)
60108294,Late Majority,Low Thresh.,2014,EU_COST(core)
60108334,Early Adopters,Low Thresh.,2003,EU_COST(core)
60108337,Early Adopters,Low Thresh.,1998,EU_COST(core)
60108338,Early Majority,High Thresh.,2009,EU_COST(core)
60108488,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60108507,Late Majority,High Thresh.,2014,EU_COST(core)
60108508,Laggards,High Thresh.,2016,EU_COST(core)
60108509,Early Majority,High Thresh.,2010,EU_COST(core)
60108513,Late Majority,Low Thresh.,2015,EU_COST(core)
60108515,Laggards,High Thresh.,2017,EU_COST(core)
60108519,Laggards,High Thresh.,2017,EU_COST(core)
60108521,Late Majority,High Thresh.,2011,EU_COST(core)
60108531,Laggards,High Thresh.,2017,EU_COST(core)
60108665,Laggards,High Thresh.,2016,EU_COST(core)
60109025,Laggards,High Thresh.,2017,EU_COST(core)
60109146,Early Majority,High Thresh.,2009,EU_COST(core)
60109234,Early Majority,Low Thresh.,2010,EU_COST(core)
60109852,Laggards,High Thresh.,2017,EU_COST(core)
60110697,Laggards,Low Thresh.,2017,EU_COST(core)
60110756,Late Majority,High Thresh.,2011,EU_COST(core)
60110825,Late Majority,High Thresh.,2015,EU_COST(core)
