afid,adoption_class,threshold,toa,region
60021605,Late Majority,High Thresh.,2015,ASOC(core)
60021615,Late Majority,Very Low Thresh.,2014,ASOC(core)
60021783,Early Majority,High Thresh.,2006,ASOC(core)
60021786,Late Majority,Low Thresh.,2011,ASOC(core)
60021836,Early Adopters,High Thresh.,2001,ASOC(core)
60021843,Laggards,Very Low Thresh.,2017,ASOC(core)
60021880,Early Majority,Low Thresh.,2008,ASOC(core)
60021893,Late Majority,High Thresh.,2012,ASOC(core)
60021895,Early Majority,Very Low Thresh.,2010,ASOC(core)
60022015,Early Adopters,High Thresh.,2004,ASOC(core)
60022050,Late Majority,Low Thresh.,2015,ASOC(core)
60022095,Early Adopters,Low Thresh.,2003,ASOC(core)
60022149,Late Majority,Low Thresh.,2013,ASOC(core)
60022174,Late Majority,High Thresh.,2013,ASOC(core)
60022180,Late Majority,High Thresh.,2015,ASOC(core)
60022279,Late Majority,Low Thresh.,2014,ASOC(core)
60022281,Late Majority,High Thresh.,2015,ASOC(core)
60022313,Early Majority,High Thresh.,2007,ASOC(core)
60022317,Early Majority,High Thresh.,2009,ASOC(core)
60022345,Late Majority,Very Low Thresh.,2013,ASOC(core)
60022381,Laggards,High Thresh.,2017,ASOC(core)
60022414,Late Majority,High Thresh.,2013,ASOC(core)
60022417,Early Adopters,High Thresh.,2002,ASOC(core)
60022422,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60022471,Late Majority,High Thresh.,2014,ASOC(core)
60022598,Late Majority,High Thresh.,2014,ASOC(core)
60022637,Early Majority,High Thresh.,2008,ASOC(core)
60022755,Early Majority,High Thresh.,2009,ASOC(core)
60022847,Laggards,High Thresh.,2016,ASOC(core)
60022867,Late Majority,High Thresh.,2012,ASOC(core)
60022990,Laggards,Low Thresh.,2016,ASOC(core)
60023075,Early Majority,High Thresh.,2010,ASOC(core)
60023105,Late Majority,High Thresh.,2013,ASOC(core)
60023147,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60023237,Late Majority,Very Low Thresh.,2013,ASOC(core)
60023353,Early Majority,High Thresh.,2007,ASOC(core)
60023380,Late Majority,High Thresh.,2013,ASOC(core)
60023431,Late Majority,High Thresh.,2012,ASOC(core)
60023462,Early Adopters,High Thresh.,2000,ASOC(core)
60023499,Early Majority,High Thresh.,2009,ASOC(core)
60023529,Early Adopters,Low Thresh.,1998,ASOC(core)
60023742,Laggards,Low Thresh.,2017,ASOC(core)
60023797,Late Majority,High Thresh.,2013,ASOC(core)
60023813,Early Majority,Low Thresh.,2008,ASOC(core)
60023863,Early Majority,High Thresh.,2005,ASOC(core)
60023890,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60023932,Late Majority,Low Thresh.,2013,ASOC(core)
60024045,Early Majority,Very Low Thresh.,2010,ASOC(core)
60024116,Late Majority,Very Low Thresh.,2013,ASOC(core)
60024125,Late Majority,Very Low Thresh.,2014,ASOC(core)
60024322,Early Adopters,High Thresh.,1997,ASOC(core)
60024452,Early Majority,High Thresh.,2008,ASOC(core)
60024542,Late Majority,Low Thresh.,2013,ASOC(core)
60024621,Early Majority,Low Thresh.,2006,ASOC(core)
60024666,Late Majority,High Thresh.,2013,ASOC(core)
60024705,Late Majority,High Thresh.,2013,ASOC(core)
60024751,Late Majority,High Thresh.,2013,ASOC(core)
60024784,Early Majority,High Thresh.,2008,ASOC(core)
60024787,Late Majority,High Thresh.,2012,ASOC(core)
60024854,Early Majority,High Thresh.,2007,ASOC(core)
60024872,Early Adopters,Low Thresh.,2004,ASOC(core)
60024908,Late Majority,Low Thresh.,2013,ASOC(core)
60024973,Late Majority,High Thresh.,2011,ASOC(core)
60025017,Early Adopters,High Thresh.,2000,ASOC(core)
60025029,Early Majority,Low Thresh.,2005,ASOC(core)
60025065,Late Majority,High Thresh.,2011,ASOC(core)
60025084,Early Majority,High Thresh.,2007,ASOC(core)
60025094,Laggards,Very Low Thresh.,2017,ASOC(core)
60025141,Early Adopters,High Thresh.,2002,ASOC(core)
60025234,Early Majority,Very Low Thresh.,2009,ASOC(core)
60025252,Early Adopters,High Thresh.,2004,ASOC(core)
60025272,Early Adopters,Very Low Thresh.,1997,ASOC(core)
60025278,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60025325,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60025326,Late Majority,Very Low Thresh.,2013,ASOC(core)
60025340,Late Majority,Low Thresh.,2012,ASOC(core)
60025345,Late Majority,High Thresh.,2014,ASOC(core)
60025370,Early Adopters,High Thresh.,2004,ASOC(core)
60025441,Late Majority,Low Thresh.,2011,ASOC(core)
60025569,Early Majority,High Thresh.,2010,ASOC(core)
60025615,Laggards,Very Low Thresh.,2017,ASOC(core)
60025639,Early Majority,High Thresh.,2007,ASOC(core)
60025665,Laggards,Low Thresh.,2017,ASOC(core)
60025702,Late Majority,High Thresh.,2014,ASOC(core)
60025709,Early Adopters,High Thresh.,2003,ASOC(core)
60025727,Late Majority,Very Low Thresh.,2015,ASOC(core)
60025756,Late Majority,High Thresh.,2015,ASOC(core)
60025760,Late Majority,High Thresh.,2011,ASOC(core)
60025761,Early Majority,High Thresh.,2009,ASOC(core)
60025804,Laggards,High Thresh.,2017,ASOC(core)
60025864,Early Majority,High Thresh.,2008,ASOC(core)
60025881,Late Majority,High Thresh.,2015,ASOC(core)
60025960,Early Majority,High Thresh.,2005,ASOC(core)
60025976,Late Majority,Very Low Thresh.,2012,ASOC(core)
60025997,Early Adopters,Low Thresh.,1997,ASOC(core)
60026198,Laggards,Very Low Thresh.,2017,ASOC(core)
60026253,Early Majority,Very Low Thresh.,2006,ASOC(core)
60026263,Laggards,High Thresh.,2017,ASOC(core)
60026282,Early Majority,High Thresh.,2009,ASOC(core)
60026320,Laggards,High Thresh.,2016,ASOC(core)
60026363,Early Majority,Very Low Thresh.,2006,ASOC(core)
60026383,Late Majority,Low Thresh.,2013,ASOC(core)
60026464,Late Majority,Very Low Thresh.,2013,ASOC(core)
60026489,Late Majority,High Thresh.,2012,ASOC(core)
60026553,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60026571,Early Majority,High Thresh.,2007,ASOC(core)
60026601,Laggards,Low Thresh.,2017,ASOC(core)
60026617,Late Majority,Low Thresh.,2013,ASOC(core)
60026701,Laggards,Very Low Thresh.,2016,ASOC(core)
60026707,Late Majority,High Thresh.,2013,ASOC(core)
60026852,Early Majority,Very Low Thresh.,2010,ASOC(core)
60026940,Early Majority,High Thresh.,2007,ASOC(core)
60026990,Late Majority,High Thresh.,2011,ASOC(core)
60027018,Laggards,Low Thresh.,2017,ASOC(core)
60027173,Laggards,High Thresh.,2017,ASOC(core)
60027277,Late Majority,Low Thresh.,2015,ASOC(core)
60027289,Laggards,Low Thresh.,2016,ASOC(core)
60027363,Early Majority,Low Thresh.,2005,ASOC(core)
60027468,Early Majority,Low Thresh.,2007,ASOC(core)
60027502,Late Majority,High Thresh.,2014,ASOC(core)
60027553,Laggards,High Thresh.,2016,ASOC(core)
60027598,Late Majority,High Thresh.,2012,ASOC(core)
60027614,Early Majority,High Thresh.,2006,ASOC(core)
60027631,Early Majority,Low Thresh.,2010,ASOC(core)
60027709,Late Majority,High Thresh.,2014,ASOC(core)
60027755,Late Majority,Low Thresh.,2012,ASOC(core)
60027767,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60027792,Early Adopters,High Thresh.,2004,ASOC(core)
60027970,Early Adopters,Low Thresh.,2004,ASOC(core)
60028009,Late Majority,Very Low Thresh.,2014,ASOC(core)
60028037,Late Majority,Very Low Thresh.,2014,ASOC(core)
60028061,Early Adopters,Low Thresh.,2002,ASOC(core)
60028088,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60028103,Early Majority,Low Thresh.,2010,ASOC(core)
60028263,Early Adopters,High Thresh.,2000,ASOC(core)
60028265,Late Majority,High Thresh.,2012,ASOC(core)
60028270,Late Majority,Very Low Thresh.,2014,ASOC(core)
60028333,Early Majority,High Thresh.,2007,ASOC(core)
60028423,Late Majority,High Thresh.,2013,ASOC(core)
60028435,Late Majority,Very Low Thresh.,2015,ASOC(core)
60028478,Early Majority,High Thresh.,2009,ASOC(core)
60028586,Early Adopters,Very Low Thresh.,1997,ASOC(core)
60028761,Laggards,High Thresh.,2016,ASOC(core)
60028799,Early Majority,High Thresh.,2007,ASOC(core)
60028876,Early Majority,High Thresh.,2008,ASOC(core)
60028928,Late Majority,Low Thresh.,2011,ASOC(core)
60028949,Late Majority,High Thresh.,2011,ASOC(core)
60028965,Late Majority,Very Low Thresh.,2012,ASOC(core)
60029238,Early Majority,Low Thresh.,2010,ASOC(core)
60029242,Laggards,High Thresh.,2017,ASOC(core)
60029274,Laggards,High Thresh.,2017,ASOC(core)
60029305,Early Majority,Low Thresh.,2010,ASOC(core)
60029306,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60029310,Late Majority,High Thresh.,2014,ASOC(core)
60029322,Late Majority,Very Low Thresh.,2012,ASOC(core)
60029341,Late Majority,Very Low Thresh.,2011,ASOC(core)
60029386,Laggards,High Thresh.,2017,ASOC(core)
60029470,Late Majority,High Thresh.,2014,ASOC(core)
60029482,Late Majority,High Thresh.,2013,ASOC(core)
60029582,Late Majority,Low Thresh.,2015,ASOC(core)
60029608,Early Majority,High Thresh.,2009,ASOC(core)
60029700,Early Majority,Low Thresh.,2008,ASOC(core)
60029740,Early Majority,High Thresh.,2009,ASOC(core)
60029760,Late Majority,High Thresh.,2014,ASOC(core)
60029851,Early Adopters,High Thresh.,2002,ASOC(core)
60029885,Late Majority,Very Low Thresh.,2014,ASOC(core)
60029943,Early Majority,Very Low Thresh.,2009,ASOC(core)
60030004,Laggards,Low Thresh.,2016,ASOC(core)
60030206,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60030270,Late Majority,Very Low Thresh.,2012,ASOC(core)
60030274,Early Majority,High Thresh.,2010,ASOC(core)
60030354,Early Adopters,Low Thresh.,2003,ASOC(core)
60030358,Laggards,High Thresh.,2016,ASOC(core)
60030434,Early Majority,Very Low Thresh.,2010,ASOC(core)
60030501,Late Majority,High Thresh.,2013,ASOC(core)
60030588,Late Majority,High Thresh.,2012,ASOC(core)
60030650,Late Majority,Very Low Thresh.,2015,ASOC(core)
60030667,Late Majority,Low Thresh.,2011,ASOC(core)
60030788,Early Adopters,High Thresh.,2000,ASOC(core)
60030804,Laggards,High Thresh.,2017,ASOC(core)
60030873,Early Adopters,High Thresh.,2004,ASOC(core)
60030888,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60030922,Late Majority,Very Low Thresh.,2014,ASOC(core)
60030939,Early Adopters,High Thresh.,2000,ASOC(core)
60030953,Late Majority,High Thresh.,2013,ASOC(core)
60031004,Early Adopters,Low Thresh.,2001,ASOC(core)
60031031,Early Majority,Very Low Thresh.,2005,ASOC(core)
60031041,Early Majority,Low Thresh.,2009,ASOC(core)
60031051,Early Majority,High Thresh.,2005,ASOC(core)
60031126,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60031226,Late Majority,Low Thresh.,2012,ASOC(core)
60031356,Late Majority,Low Thresh.,2015,ASOC(core)
60031363,Laggards,High Thresh.,2016,ASOC(core)
60031419,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60031454,Late Majority,Very Low Thresh.,2015,ASOC(core)
60031582,Late Majority,High Thresh.,2012,ASOC(core)
60031615,Early Majority,High Thresh.,2010,ASOC(core)
60031703,Early Majority,High Thresh.,2006,ASOC(core)
60031720,Laggards,High Thresh.,2017,ASOC(core)
60031806,Early Majority,High Thresh.,2007,ASOC(core)
60031846,Late Majority,Low Thresh.,2011,ASOC(core)
60031913,Late Majority,High Thresh.,2012,ASOC(core)
60031941,Late Majority,High Thresh.,2013,ASOC(core)
60031955,Late Majority,High Thresh.,2013,ASOC(core)
60032116,Late Majority,High Thresh.,2012,ASOC(core)
60032144,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60032203,Early Majority,Very Low Thresh.,2008,ASOC(core)
60032325,Laggards,High Thresh.,2017,ASOC(core)
60032330,Early Adopters,High Thresh.,2004,ASOC(core)
60032356,Late Majority,High Thresh.,2014,ASOC(core)
60032492,Early Majority,High Thresh.,2007,ASOC(core)
60032572,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60032607,Late Majority,High Thresh.,2013,ASOC(core)
60032624,Early Majority,High Thresh.,2009,ASOC(core)
60032738,Late Majority,High Thresh.,2011,ASOC(core)
60032955,Early Majority,High Thresh.,2008,ASOC(core)
60032987,Late Majority,Low Thresh.,2011,ASOC(core)
60033085,Late Majority,Very Low Thresh.,2015,ASOC(core)
60033100,Early Adopters,Low Thresh.,2004,ASOC(core)
60033124,Laggards,Low Thresh.,2016,ASOC(core)
60033129,Early Majority,High Thresh.,2009,ASOC(core)
60033142,Late Majority,High Thresh.,2014,ASOC(core)
60033235,Laggards,High Thresh.,2016,ASOC(core)
60033270,Late Majority,High Thresh.,2012,ASOC(core)
60033323,Late Majority,High Thresh.,2015,ASOC(core)
60033409,Laggards,High Thresh.,2016,ASOC(core)
60057894,Late Majority,Low Thresh.,2011,ASOC(core)
60066010,Early Majority,High Thresh.,2007,ASOC(core)
60068688,Early Majority,High Thresh.,2009,ASOC(core)
60068689,Early Majority,High Thresh.,2009,ASOC(core)
60068691,Laggards,High Thresh.,2017,ASOC(core)
60068693,Early Adopters,High Thresh.,2002,ASOC(core)
60068695,Late Majority,Very Low Thresh.,2013,ASOC(core)
60068696,Early Majority,Low Thresh.,2008,ASOC(core)
60068698,Late Majority,Low Thresh.,2015,ASOC(core)
60068705,Early Majority,High Thresh.,2007,ASOC(core)
60068716,Early Majority,High Thresh.,2009,ASOC(core)
60069708,Late Majority,High Thresh.,2015,ASOC(core)
60069716,Early Adopters,High Thresh.,2001,ASOC(core)
60069717,Late Majority,High Thresh.,2013,ASOC(core)
60069719,Late Majority,Low Thresh.,2012,ASOC(core)
60069723,Late Majority,High Thresh.,2014,ASOC(core)
60069724,Early Majority,Very Low Thresh.,2010,ASOC(core)
60069727,Late Majority,High Thresh.,2014,ASOC(core)
60069728,Late Majority,High Thresh.,2012,ASOC(core)
60069737,Late Majority,Low Thresh.,2012,ASOC(core)
60069738,Late Majority,High Thresh.,2015,ASOC(core)
60069739,Late Majority,Low Thresh.,2011,ASOC(core)
60069742,Late Majority,High Thresh.,2015,ASOC(core)
60069744,Late Majority,Low Thresh.,2011,ASOC(core)
60069758,Late Majority,Very Low Thresh.,2012,ASOC(core)
60072392,Late Majority,High Thresh.,2015,ASOC(core)
60072397,Early Adopters,High Thresh.,2001,ASOC(core)
60072429,Late Majority,Very Low Thresh.,2012,ASOC(core)
60073385,Early Adopters,High Thresh.,2001,ASOC(core)
60073387,Late Majority,High Thresh.,2014,ASOC(core)
60073388,Early Adopters,Low Thresh.,2000,ASOC(core)
60073390,Late Majority,High Thresh.,2011,ASOC(core)
60073391,Early Majority,Low Thresh.,2008,ASOC(core)
60073466,Late Majority,Low Thresh.,2014,ASOC(core)
60073471,Late Majority,High Thresh.,2011,ASOC(core)
60073481,Late Majority,High Thresh.,2012,ASOC(core)
60073506,Laggards,High Thresh.,2017,ASOC(core)
60073509,Early Majority,Very Low Thresh.,2008,ASOC(core)
60073524,Laggards,High Thresh.,2016,ASOC(core)
60073525,Laggards,Low Thresh.,2016,ASOC(core)
60073529,Late Majority,High Thresh.,2015,ASOC(core)
60073540,Laggards,High Thresh.,2017,ASOC(core)
60073560,Late Majority,High Thresh.,2015,ASOC(core)
60073567,Late Majority,High Thresh.,2015,ASOC(core)
60073571,Laggards,High Thresh.,2017,ASOC(core)
60073586,Late Majority,High Thresh.,2015,ASOC(core)
60073587,Laggards,Very Low Thresh.,2016,ASOC(core)
60073599,Late Majority,High Thresh.,2014,ASOC(core)
60073600,Early Majority,Very Low Thresh.,2010,ASOC(core)
60073607,Late Majority,Low Thresh.,2013,ASOC(core)
60073613,Early Majority,Low Thresh.,2010,ASOC(core)
60073622,Early Adopters,Very Low Thresh.,2003,ASOC(core)
60073624,Late Majority,High Thresh.,2015,ASOC(core)
60073625,Late Majority,High Thresh.,2014,ASOC(core)
60073626,Early Majority,Low Thresh.,2007,ASOC(core)
60073628,Late Majority,Low Thresh.,2011,ASOC(core)
60073637,Late Majority,Very Low Thresh.,2014,ASOC(core)
60073639,Early Majority,High Thresh.,2007,ASOC(core)
60073643,Late Majority,High Thresh.,2013,ASOC(core)
60073652,Early Majority,High Thresh.,2009,ASOC(core)
60073662,Late Majority,High Thresh.,2014,ASOC(core)
60073685,Late Majority,High Thresh.,2015,ASOC(core)
60073690,Late Majority,High Thresh.,2014,ASOC(core)
60073691,Laggards,High Thresh.,2016,ASOC(core)
60073697,Late Majority,Low Thresh.,2011,ASOC(core)
60073724,Laggards,High Thresh.,2016,ASOC(core)
60073726,Laggards,High Thresh.,2016,ASOC(core)
60073738,Late Majority,Low Thresh.,2014,ASOC(core)
60074624,Late Majority,Low Thresh.,2011,ASOC(core)
60074740,Late Majority,High Thresh.,2012,ASOC(core)
60075699,Late Majority,High Thresh.,2014,ASOC(core)
60075700,Late Majority,High Thresh.,2014,ASOC(core)
60075971,Late Majority,High Thresh.,2013,ASOC(core)
60079715,Early Majority,High Thresh.,2009,ASOC(core)
60080463,Late Majority,High Thresh.,2014,ASOC(core)
60080466,Late Majority,Low Thresh.,2015,ASOC(core)
60080665,Late Majority,High Thresh.,2014,ASOC(core)
60080734,Late Majority,High Thresh.,2013,ASOC(core)
60080958,Early Majority,High Thresh.,2009,ASOC(core)
60080980,Early Majority,High Thresh.,2009,ASOC(core)
60081221,Late Majority,High Thresh.,2013,ASOC(core)
60081239,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60081483,Late Majority,High Thresh.,2014,ASOC(core)
60082198,Late Majority,High Thresh.,2012,ASOC(core)
60082202,Laggards,Very Low Thresh.,2017,ASOC(core)
60082495,Laggards,High Thresh.,2017,ASOC(core)
60082500,Laggards,High Thresh.,2016,ASOC(core)
60082502,Late Majority,High Thresh.,2012,ASOC(core)
60082819,Early Majority,High Thresh.,2008,ASOC(core)
60082821,Laggards,High Thresh.,2016,ASOC(core)
60082822,Late Majority,High Thresh.,2015,ASOC(core)
60083519,Late Majority,Very Low Thresh.,2014,ASOC(core)
60084539,Late Majority,High Thresh.,2013,ASOC(core)
60084546,Late Majority,High Thresh.,2011,ASOC(core)
60084627,Laggards,High Thresh.,2017,ASOC(core)
60086686,Late Majority,High Thresh.,2012,ASOC(core)
60087294,Laggards,High Thresh.,2016,ASOC(core)
60087536,Late Majority,Very Low Thresh.,2013,ASOC(core)
60087826,Early Majority,High Thresh.,2009,ASOC(core)
60087832,Laggards,Very Low Thresh.,2017,ASOC(core)
60088068,Laggards,Low Thresh.,2016,ASOC(core)
60088079,Late Majority,High Thresh.,2012,ASOC(core)
60088187,Laggards,Very Low Thresh.,2016,ASOC(core)
60088314,Late Majority,High Thresh.,2014,ASOC(core)
60088462,Late Majority,High Thresh.,2011,ASOC(core)
60088569,Late Majority,Very Low Thresh.,2012,ASOC(core)
60088961,Laggards,High Thresh.,2016,ASOC(core)
60089787,Early Majority,High Thresh.,2009,ASOC(core)
60089788,Laggards,High Thresh.,2017,ASOC(core)
60089929,Late Majority,High Thresh.,2015,ASOC(core)
60089931,Late Majority,High Thresh.,2014,ASOC(core)
60089946,Late Majority,High Thresh.,2014,ASOC(core)
60089948,Early Majority,High Thresh.,2006,ASOC(core)
60090111,Late Majority,High Thresh.,2015,ASOC(core)
60090117,Late Majority,High Thresh.,2013,ASOC(core)
60090377,Late Majority,High Thresh.,2013,ASOC(core)
60092437,Late Majority,High Thresh.,2014,ASOC(core)
60092443,Late Majority,Very Low Thresh.,2014,ASOC(core)
60092512,Early Majority,High Thresh.,2006,ASOC(core)
60092849,Early Majority,High Thresh.,2008,ASOC(core)
60092852,Early Majority,Low Thresh.,2008,ASOC(core)
60092862,Late Majority,Low Thresh.,2012,ASOC(core)
60092864,Laggards,High Thresh.,2016,ASOC(core)
60093234,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60094102,Early Majority,High Thresh.,2008,ASOC(core)
60094200,Late Majority,High Thresh.,2013,ASOC(core)
60094642,Late Majority,Low Thresh.,2014,ASOC(core)
60095348,Late Majority,High Thresh.,2013,ASOC(core)
60095571,Laggards,High Thresh.,2017,ASOC(core)
60101467,Late Majority,High Thresh.,2015,ASOC(core)
60102070,Early Majority,High Thresh.,2006,ASOC(core)
60102074,Late Majority,Very Low Thresh.,2014,ASOC(core)
60102075,Laggards,High Thresh.,2017,ASOC(core)
60102083,Late Majority,High Thresh.,2012,ASOC(core)
60102095,Late Majority,Very Low Thresh.,2015,ASOC(core)
60102097,Late Majority,High Thresh.,2014,ASOC(core)
60102128,Early Adopters,High Thresh.,2000,ASOC(core)
60102439,Early Majority,High Thresh.,2010,ASOC(core)
60103141,Late Majority,High Thresh.,2014,ASOC(core)
60103150,Late Majority,High Thresh.,2015,ASOC(core)
60103153,Laggards,High Thresh.,2016,ASOC(core)
60103282,Laggards,High Thresh.,2017,ASOC(core)
60103284,Early Majority,Very Low Thresh.,2009,ASOC(core)
60103515,Early Adopters,Low Thresh.,1998,ASOC(core)
60103523,Late Majority,High Thresh.,2012,ASOC(core)
60103525,Late Majority,High Thresh.,2015,ASOC(core)
60103529,Early Majority,High Thresh.,2005,ASOC(core)
60103616,Laggards,Low Thresh.,2017,ASOC(core)
60103643,Laggards,High Thresh.,2016,ASOC(core)
60103680,Early Majority,High Thresh.,2005,ASOC(core)
60103801,Late Majority,High Thresh.,2015,ASOC(core)
60103821,Late Majority,High Thresh.,2013,ASOC(core)
60103898,Early Adopters,High Thresh.,1999,ASOC(core)
60103900,Early Adopters,Low Thresh.,1999,ASOC(core)
60103932,Early Majority,High Thresh.,2008,ASOC(core)
60104012,Late Majority,High Thresh.,2012,ASOC(core)
60104429,Late Majority,Low Thresh.,2014,ASOC(core)
60104437,Late Majority,High Thresh.,2015,ASOC(core)
60104575,Late Majority,High Thresh.,2011,ASOC(core)
60104659,Laggards,High Thresh.,2016,ASOC(core)
60104678,Late Majority,High Thresh.,2012,ASOC(core)
60104703,Late Majority,High Thresh.,2015,ASOC(core)
60104992,Laggards,High Thresh.,2017,ASOC(core)
60105159,Laggards,High Thresh.,2016,ASOC(core)
60105210,Early Majority,High Thresh.,2007,ASOC(core)
60105232,Laggards,High Thresh.,2016,ASOC(core)
60105683,Late Majority,High Thresh.,2015,ASOC(core)
60105848,Laggards,High Thresh.,2016,ASOC(core)
60107290,Late Majority,High Thresh.,2013,ASOC(core)
60108071,Early Majority,Low Thresh.,2007,ASOC(core)
60108609,Laggards,High Thresh.,2017,ASOC(core)
60108758,Late Majority,Very Low Thresh.,2012,ASOC(core)
60108865,Late Majority,High Thresh.,2014,ASOC(core)
60108904,Late Majority,High Thresh.,2015,ASOC(core)
60109922,Late Majority,Very Low Thresh.,2013,ASOC(core)
