afid,adoption_class,threshold,toa,region
60018208,Early Adopters,Very Low Thresh.,2002,North America
60018306,Laggards,Very Low Thresh.,2016,North America
60018319,Early Majority,Low Thresh.,2009,North America
60018425,Late Majority,High Thresh.,2012,North America
60018466,Late Majority,Very Low Thresh.,2014,North America
60018471,Late Majority,Very Low Thresh.,2011,North America
60018481,Late Majority,High Thresh.,2012,North America
60018491,Early Adopters,Very Low Thresh.,1997,North America
60018495,Early Majority,High Thresh.,2008,North America
60018527,Late Majority,High Thresh.,2013,North America
60018573,Early Adopters,Very Low Thresh.,1998,North America
60018691,Late Majority,Very Low Thresh.,2012,North America
60018701,Late Majority,Very Low Thresh.,2012,North America
60018741,Early Adopters,Very Low Thresh.,2002,North America
60018859,Late Majority,High Thresh.,2014,North America
60018917,Laggards,High Thresh.,2016,North America
60018922,Early Majority,High Thresh.,2008,North America
60018926,Early Adopters,Very Low Thresh.,2000,North America
60018988,Early Majority,High Thresh.,2008,North America
60019000,Early Adopters,Low Thresh.,2004,North America
60019012,Early Adopters,Very Low Thresh.,2001,North America
60019135,Laggards,High Thresh.,2016,North America
60019187,Late Majority,High Thresh.,2015,North America
60019188,Laggards,High Thresh.,2016,North America
60019216,Laggards,High Thresh.,2017,North America
60019289,Early Adopters,High Thresh.,1999,North America
60019348,Early Majority,High Thresh.,2010,North America
60019356,Early Adopters,High Thresh.,1998,North America
60019369,Late Majority,High Thresh.,2015,North America
60019404,Early Majority,High Thresh.,2008,North America
60019424,Late Majority,Low Thresh.,2015,North America
60019446,Laggards,High Thresh.,2016,North America
60019526,Late Majority,Low Thresh.,2013,North America
60019595,Early Majority,High Thresh.,2005,North America
60019600,Laggards,Low Thresh.,2016,North America
60019647,Early Majority,High Thresh.,2008,North America
60019674,Early Adopters,Very Low Thresh.,1997,North America
60019740,Late Majority,High Thresh.,2015,North America
60019868,Laggards,High Thresh.,2017,North America
60019905,Early Majority,High Thresh.,2005,North America
60019909,Early Adopters,Low Thresh.,2000,North America
60019991,Late Majority,High Thresh.,2011,North America
60020059,Late Majority,Very Low Thresh.,2015,North America
60020204,Late Majority,High Thresh.,2011,North America
60020296,Laggards,High Thresh.,2016,North America
60020301,Laggards,Low Thresh.,2017,North America
60020304,Early Adopters,High Thresh.,2002,North America
60020359,Late Majority,High Thresh.,2015,North America
60020418,Early Adopters,Low Thresh.,2002,North America
60020420,Early Adopters,Very Low Thresh.,2001,North America
60020441,Laggards,High Thresh.,2017,North America
60020462,Late Majority,High Thresh.,2015,North America
60020468,Early Majority,Very Low Thresh.,2009,North America
60020469,Early Majority,High Thresh.,2009,North America
60020547,Early Adopters,Very Low Thresh.,1997,North America
60020565,Early Majority,Low Thresh.,2010,North America
60020567,Early Adopters,High Thresh.,2003,North America
60020590,Late Majority,Very Low Thresh.,2011,North America
60020626,Late Majority,High Thresh.,2011,North America
60020633,Early Adopters,High Thresh.,2003,North America
60020638,Late Majority,High Thresh.,2015,North America
60020791,Early Majority,Low Thresh.,2005,North America
60020804,Late Majority,High Thresh.,2014,North America
60020873,Early Majority,High Thresh.,2008,North America
60020908,Late Majority,High Thresh.,2013,North America
60020948,Early Adopters,High Thresh.,2004,North America
60020949,Late Majority,High Thresh.,2015,North America
60020999,Early Majority,Very Low Thresh.,2009,North America
60021013,Early Majority,High Thresh.,2006,North America
60021023,Late Majority,Low Thresh.,2012,North America
60021121,Early Adopters,High Thresh.,2003,North America
60021137,Late Majority,High Thresh.,2014,North America
60021143,Early Adopters,Low Thresh.,2002,North America
60021160,Early Majority,Very Low Thresh.,2005,North America
60021191,Early Majority,High Thresh.,2007,North America
60021211,Late Majority,Low Thresh.,2013,North America
60021212,Early Majority,High Thresh.,2010,North America
60021235,Late Majority,Very Low Thresh.,2013,North America
60021285,Early Adopters,High Thresh.,2004,North America
60021334,Late Majority,Low Thresh.,2013,North America
60021439,Early Adopters,Very Low Thresh.,1998,North America
60021478,Early Majority,Low Thresh.,2008,North America
60021497,Early Adopters,High Thresh.,2003,North America
60021508,Early Adopters,High Thresh.,2000,North America
60021519,Early Adopters,High Thresh.,1997,North America
60021566,Early Adopters,High Thresh.,2001,North America
60021568,Early Adopters,Low Thresh.,1998,North America
60021578,Late Majority,High Thresh.,2014,North America
60021600,Late Majority,High Thresh.,2011,North America
60021624,Early Adopters,High Thresh.,2004,North America
60021781,Laggards,High Thresh.,2017,North America
60021784,Early Adopters,High Thresh.,2001,North America
60021814,Laggards,High Thresh.,2016,North America
60021918,Early Adopters,Very Low Thresh.,1997,North America
60021947,Early Adopters,High Thresh.,2002,North America
60021971,Late Majority,Very Low Thresh.,2013,North America
60022056,Laggards,High Thresh.,2017,North America
60022144,Late Majority,High Thresh.,2011,North America
60022195,Early Adopters,Low Thresh.,1997,North America
60022249,Late Majority,High Thresh.,2012,North America
60022286,Late Majority,High Thresh.,2011,North America
60022355,Early Majority,Very Low Thresh.,2010,North America
60022386,Late Majority,Very Low Thresh.,2012,North America
60022478,Early Majority,High Thresh.,2009,North America
60022559,Late Majority,High Thresh.,2011,North America
60022577,Early Majority,High Thresh.,2006,North America
60022590,Early Majority,High Thresh.,2007,North America
60022600,Early Adopters,High Thresh.,2002,North America
60022659,Early Adopters,Low Thresh.,2004,North America
60022693,Late Majority,Low Thresh.,2011,North America
60022756,Early Adopters,Very Low Thresh.,1997,North America
60022758,Early Adopters,Very Low Thresh.,2002,North America
60022826,Early Majority,Very Low Thresh.,2006,North America
60022844,Late Majority,Very Low Thresh.,2015,North America
60022890,Late Majority,High Thresh.,2011,North America
60022904,Laggards,High Thresh.,2017,North America
60022908,Early Majority,High Thresh.,2009,North America
60022944,Early Adopters,Low Thresh.,2001,North America
60022974,Late Majority,High Thresh.,2015,North America
60023004,Early Majority,High Thresh.,2005,North America
60023009,Early Adopters,Very Low Thresh.,2000,North America
60023018,Early Majority,Low Thresh.,2008,North America
60023022,Laggards,High Thresh.,2016,North America
60023053,Late Majority,High Thresh.,2012,North America
60023143,Early Majority,High Thresh.,2006,North America
60023187,Early Adopters,Very Low Thresh.,2001,North America
60023205,Late Majority,High Thresh.,2013,North America
60023222,Early Adopters,Low Thresh.,2000,North America
60023242,Early Adopters,High Thresh.,2004,North America
60023247,Early Majority,Very Low Thresh.,2009,North America
60023253,Early Majority,High Thresh.,2009,North America
60023317,Late Majority,High Thresh.,2013,North America
60023403,Early Majority,Low Thresh.,2009,North America
60023458,Early Majority,High Thresh.,2008,North America
60023471,Early Majority,High Thresh.,2007,North America
60023492,Laggards,High Thresh.,2016,North America
60023500,Early Adopters,High Thresh.,2002,North America
60023517,Late Majority,Very Low Thresh.,2011,North America
60023653,Early Adopters,Low Thresh.,2002,North America
60023655,Late Majority,High Thresh.,2012,North America
60023691,Early Adopters,Very Low Thresh.,1996,North America
60023695,Late Majority,Very Low Thresh.,2014,North America
60023860,Laggards,High Thresh.,2017,North America
60023868,Early Majority,High Thresh.,2010,North America
60023908,Late Majority,High Thresh.,2013,North America
60023927,Early Majority,High Thresh.,2008,North America
60024036,Late Majority,Low Thresh.,2013,North America
60024063,Late Majority,High Thresh.,2015,North America
60024266,Early Adopters,High Thresh.,2003,North America
60024321,Late Majority,High Thresh.,2012,North America
60024324,Early Adopters,Low Thresh.,2000,North America
60024334,Early Majority,High Thresh.,2007,North America
60024385,Late Majority,High Thresh.,2015,North America
60024399,Early Adopters,Low Thresh.,1998,North America
60024438,Early Adopters,Very Low Thresh.,2000,North America
60024492,Early Majority,High Thresh.,2005,North America
60024541,Early Adopters,Low Thresh.,1999,North America
60024609,Early Adopters,High Thresh.,1998,North America
60024613,Early Adopters,Low Thresh.,1998,North America
60024672,Laggards,Very Low Thresh.,2016,North America
60024746,Early Adopters,High Thresh.,2004,North America
60024842,Laggards,High Thresh.,2016,North America
60024861,Laggards,High Thresh.,2016,North America
60024885,Late Majority,High Thresh.,2013,North America
60024890,Early Majority,High Thresh.,2007,North America
60024941,Early Majority,High Thresh.,2006,North America
60024978,Early Adopters,Very Low Thresh.,1997,North America
60024997,Early Majority,High Thresh.,2007,North America
60025038,Early Adopters,High Thresh.,1997,North America
60025093,Laggards,High Thresh.,2017,North America
60025111,Early Adopters,Low Thresh.,2002,North America
60025152,Early Adopters,Low Thresh.,2001,North America
60025194,Laggards,High Thresh.,2016,North America
60025286,Late Majority,High Thresh.,2012,North America
60025341,Early Majority,High Thresh.,2010,North America
60025371,Early Adopters,High Thresh.,2003,North America
60025447,Early Majority,Low Thresh.,2006,North America
60025488,Early Adopters,Very Low Thresh.,1996,North America
60025534,Early Majority,Low Thresh.,2005,North America
60025553,Early Adopters,High Thresh.,1998,North America
60025576,Laggards,High Thresh.,2017,North America
60025643,Early Adopters,Low Thresh.,1997,North America
60025659,Late Majority,Low Thresh.,2011,North America
60025685,Early Adopters,High Thresh.,2000,North America
60025688,Late Majority,Very Low Thresh.,2011,North America
60025778,Early Adopters,Low Thresh.,1997,North America
60025856,Early Majority,Very Low Thresh.,2006,North America
60026161,Early Majority,High Thresh.,2009,North America
60026175,Early Majority,High Thresh.,2005,North America
60026192,Late Majority,High Thresh.,2014,North America
60026209,Early Adopters,High Thresh.,2000,North America
60026218,Early Adopters,Very Low Thresh.,2003,North America
60026227,Early Majority,Very Low Thresh.,2009,North America
60026306,Early Adopters,High Thresh.,2003,North America
60026415,Early Adopters,High Thresh.,1997,North America
60026454,Laggards,High Thresh.,2017,North America
60026503,Late Majority,High Thresh.,2013,North America
60026610,Early Majority,High Thresh.,2009,North America
60026632,Late Majority,High Thresh.,2013,North America
60026695,Early Adopters,Very Low Thresh.,2001,North America
60026748,Late Majority,Very Low Thresh.,2015,North America
60026827,Early Adopters,High Thresh.,1999,North America
60026829,Early Majority,High Thresh.,2007,North America
60026860,Early Majority,High Thresh.,2010,North America
60026862,Late Majority,High Thresh.,2015,North America
60026906,Early Majority,High Thresh.,2009,North America
60026950,Early Majority,High Thresh.,2005,North America
60027005,Late Majority,High Thresh.,2011,North America
60027009,Early Adopters,High Thresh.,2004,North America
60027016,Early Adopters,High Thresh.,1999,North America
60027053,Early Adopters,High Thresh.,2002,North America
60027085,Late Majority,High Thresh.,2013,North America
60027086,Early Majority,High Thresh.,2005,North America
60027090,Early Majority,High Thresh.,2007,North America
60027164,Laggards,Very Low Thresh.,2017,North America
60027165,Early Adopters,High Thresh.,1999,North America
60027213,Late Majority,High Thresh.,2012,North America
60027355,Early Majority,Very Low Thresh.,2006,North America
60027452,Early Majority,High Thresh.,2007,North America
60027486,Early Majority,High Thresh.,2007,North America
60027504,Late Majority,High Thresh.,2014,North America
60027512,Early Majority,Very Low Thresh.,2007,North America
60027550,Early Adopters,Very Low Thresh.,1999,North America
60027561,Early Adopters,Very Low Thresh.,2001,North America
60027565,Early Majority,Very Low Thresh.,2010,North America
60027576,Early Majority,High Thresh.,2006,North America
60027627,Early Majority,High Thresh.,2009,North America
60027671,Early Adopters,Very Low Thresh.,1998,North America
60027716,Early Majority,High Thresh.,2009,North America
60027817,Late Majority,High Thresh.,2014,North America
60027863,Early Majority,High Thresh.,2008,North America
60027950,Late Majority,High Thresh.,2011,North America
60028095,Early Majority,High Thresh.,2006,North America
60028124,Laggards,High Thresh.,2017,North America
60028179,Early Adopters,Very Low Thresh.,2001,North America
60028269,Late Majority,Low Thresh.,2013,North America
60028379,Late Majority,High Thresh.,2014,North America
60028392,Late Majority,High Thresh.,2013,North America
60028421,Early Adopters,High Thresh.,2002,North America
60028458,Laggards,High Thresh.,2017,North America
60028492,Laggards,Very Low Thresh.,2016,North America
60028507,Early Majority,High Thresh.,2010,North America
60028548,Early Adopters,High Thresh.,1998,North America
60028590,Early Adopters,Very Low Thresh.,2003,North America
60028599,Early Majority,Very Low Thresh.,2007,North America
60028609,Late Majority,Low Thresh.,2013,North America
60028628,Early Adopters,Low Thresh.,1998,North America
60028629,Laggards,High Thresh.,2017,North America
60028652,Early Majority,Low Thresh.,2007,North America
60028671,Late Majority,High Thresh.,2011,North America
60028707,Late Majority,Very Low Thresh.,2013,North America
60028776,Laggards,High Thresh.,2017,North America
60028793,Late Majority,Very Low Thresh.,2013,North America
60028842,Late Majority,High Thresh.,2013,North America
60028897,Early Adopters,High Thresh.,1997,North America
60028938,Late Majority,Low Thresh.,2012,North America
60028970,Early Adopters,Very Low Thresh.,2004,North America
60029075,Late Majority,Very Low Thresh.,2014,North America
60029150,Early Majority,Very Low Thresh.,2005,North America
60029227,Laggards,High Thresh.,2016,North America
60029230,Early Majority,High Thresh.,2005,North America
60029241,Early Adopters,Low Thresh.,1998,North America
60029251,Early Adopters,Low Thresh.,1997,North America
60029278,Early Adopters,High Thresh.,1998,North America
60029311,Early Majority,Very Low Thresh.,2006,North America
60029346,Late Majority,High Thresh.,2013,North America
60029358,Laggards,High Thresh.,2017,North America
60029378,Late Majority,High Thresh.,2014,North America
60029418,Early Adopters,High Thresh.,1998,North America
60029426,Early Majority,High Thresh.,2008,North America
60029445,Early Adopters,Low Thresh.,1997,North America
60029452,Early Majority,High Thresh.,2010,North America
60029472,Laggards,High Thresh.,2016,North America
60029526,Early Majority,Low Thresh.,2008,North America
60029627,Late Majority,High Thresh.,2014,North America
60029652,Early Majority,Very Low Thresh.,2005,North America
60029653,Early Majority,Low Thresh.,2006,North America
60029665,Early Majority,Low Thresh.,2007,North America
60029680,Late Majority,High Thresh.,2013,North America
60029747,Early Adopters,Low Thresh.,2003,North America
60029752,Early Adopters,High Thresh.,2004,North America
60029788,Early Adopters,Very Low Thresh.,2001,North America
60029830,Late Majority,Very Low Thresh.,2011,North America
60029833,Early Majority,Very Low Thresh.,2006,North America
60029881,Early Majority,High Thresh.,2009,North America
60029929,Early Adopters,Low Thresh.,1996,North America
60029961,Laggards,High Thresh.,2017,North America
60030058,Early Adopters,High Thresh.,2004,North America
60030112,Early Adopters,High Thresh.,1998,North America
60030118,Early Adopters,Very Low Thresh.,2002,North America
60030162,Early Adopters,Low Thresh.,2003,North America
60030171,Early Majority,Low Thresh.,2008,North America
60030288,Early Majority,High Thresh.,2007,North America
60030319,Early Adopters,Low Thresh.,1997,North America
60030373,Early Adopters,High Thresh.,2004,North America
60030398,Early Majority,High Thresh.,2008,North America
60030440,Early Adopters,High Thresh.,2004,North America
60030452,Early Adopters,High Thresh.,2004,North America
60030521,Early Adopters,High Thresh.,1997,North America
60030551,Early Majority,High Thresh.,2006,North America
60030612,Early Adopters,Very Low Thresh.,1996,North America
60030616,Early Adopters,High Thresh.,2000,North America
60030623,Early Adopters,Very Low Thresh.,1999,North America
60030693,Early Adopters,High Thresh.,2004,North America
60030759,Early Majority,Very Low Thresh.,2010,North America
60030769,Early Adopters,High Thresh.,2003,North America
60030776,Early Majority,Very Low Thresh.,2010,North America
60030796,Late Majority,High Thresh.,2011,North America
60030822,Early Adopters,Low Thresh.,2002,North America
60030824,Laggards,Low Thresh.,2016,North America
60030835,Early Adopters,Very Low Thresh.,1998,North America
60030838,Early Majority,High Thresh.,2010,North America
60030846,Early Adopters,High Thresh.,2004,North America
60030931,Early Adopters,Very Low Thresh.,2003,North America
60030944,Laggards,High Thresh.,2016,North America
60030961,Early Majority,High Thresh.,2007,North America
60031024,Late Majority,High Thresh.,2013,North America
60031115,Late Majority,High Thresh.,2012,North America
60031117,Early Adopters,High Thresh.,2004,North America
60031188,Early Adopters,High Thresh.,2000,North America
60031203,Early Adopters,Low Thresh.,2003,North America
60031437,Early Adopters,Very Low Thresh.,2004,North America
60031576,Laggards,High Thresh.,2017,North America
60031581,Early Adopters,Very Low Thresh.,1997,North America
60031706,Laggards,Very Low Thresh.,2016,North America
60031707,Early Adopters,Low Thresh.,2000,North America
60031828,Early Adopters,Very Low Thresh.,2003,North America
60031841,Late Majority,Very Low Thresh.,2012,North America
60031892,Late Majority,Very Low Thresh.,2011,North America
60031907,Early Majority,High Thresh.,2010,North America
60031958,Early Majority,High Thresh.,2009,North America
60031970,Late Majority,High Thresh.,2013,North America
60031975,Early Majority,High Thresh.,2006,North America
60032023,Laggards,High Thresh.,2017,North America
60032048,Late Majority,High Thresh.,2011,North America
60032058,Late Majority,Very Low Thresh.,2012,North America
60032083,Early Majority,High Thresh.,2006,North America
60032105,Early Adopters,High Thresh.,1997,North America
60032143,Early Adopters,High Thresh.,2002,North America
60032179,Early Adopters,Low Thresh.,1997,North America
60032205,Laggards,Low Thresh.,2017,North America
60032211,Early Adopters,High Thresh.,2003,North America
60032254,Late Majority,High Thresh.,2015,North America
60032270,Late Majority,High Thresh.,2013,North America
60032280,Early Adopters,High Thresh.,2003,North America
60032372,Late Majority,High Thresh.,2014,North America
60032373,Late Majority,High Thresh.,2012,North America
60032420,Early Majority,High Thresh.,2009,North America
60032435,Late Majority,High Thresh.,2014,North America
60032445,Early Adopters,Low Thresh.,2002,North America
60032497,Late Majority,High Thresh.,2011,North America
60032499,Early Majority,High Thresh.,2008,North America
60032513,Late Majority,High Thresh.,2014,North America
60032610,Late Majority,Very Low Thresh.,2015,North America
60032619,Early Majority,Low Thresh.,2008,North America
60032696,Early Majority,Low Thresh.,2005,North America
60032702,Late Majority,High Thresh.,2011,North America
60032706,Early Majority,Very Low Thresh.,2006,North America
60032784,Late Majority,High Thresh.,2015,North America
60032838,Early Adopters,Low Thresh.,1997,North America
60032890,Early Majority,High Thresh.,2010,North America
60032941,Early Majority,High Thresh.,2008,North America
60032964,Laggards,Very Low Thresh.,2016,North America
60032974,Late Majority,High Thresh.,2015,North America
60032980,Laggards,High Thresh.,2017,North America
60033021,Early Majority,High Thresh.,2009,North America
60033080,Late Majority,High Thresh.,2011,North America
60033114,Late Majority,Very Low Thresh.,2013,North America
60033154,Early Adopters,High Thresh.,2002,North America
60033182,Early Adopters,High Thresh.,1997,North America
60033375,Laggards,Low Thresh.,2016,North America
60033389,Early Adopters,Very Low Thresh.,2002,North America
60033399,Laggards,High Thresh.,2016,North America
60033420,Early Adopters,Very Low Thresh.,2000,North America
60070962,Early Adopters,Very Low Thresh.,2002,North America
60070965,Late Majority,High Thresh.,2015,North America
60071025,Early Majority,High Thresh.,2010,North America
60072481,Late Majority,Very Low Thresh.,2012,North America
60074679,Late Majority,High Thresh.,2015,North America
60076515,Early Adopters,High Thresh.,1999,North America
60079127,Late Majority,Low Thresh.,2011,North America
60080013,Early Majority,High Thresh.,2005,North America
60080345,Late Majority,High Thresh.,2012,North America
60082386,Early Adopters,Very Low Thresh.,2002,North America
60082733,Laggards,High Thresh.,2017,North America
60082763,Late Majority,Very Low Thresh.,2013,North America
60082875,Laggards,High Thresh.,2017,North America
60083641,Late Majority,High Thresh.,2013,North America
60085801,Late Majority,High Thresh.,2013,North America
60085927,Early Adopters,High Thresh.,1997,North America
60086300,Early Majority,High Thresh.,2008,North America
60086790,Early Adopters,Very Low Thresh.,2004,North America
60086967,Early Majority,Low Thresh.,2009,North America
60086968,Early Majority,High Thresh.,2005,North America
60087649,Late Majority,High Thresh.,2013,North America
60087684,Late Majority,High Thresh.,2015,North America
60091250,Late Majority,High Thresh.,2014,North America
60093685,Late Majority,Low Thresh.,2012,North America
60094746,Late Majority,High Thresh.,2014,North America
60095700,Late Majority,High Thresh.,2011,North America
60097089,Late Majority,High Thresh.,2014,North America
60097350,Late Majority,High Thresh.,2012,North America
60100145,Late Majority,High Thresh.,2014,North America
60101686,Late Majority,High Thresh.,2015,North America
60101854,Late Majority,Very Low Thresh.,2012,North America
60102121,Early Majority,High Thresh.,2007,North America
60103003,Late Majority,Low Thresh.,2013,North America
60103024,Laggards,High Thresh.,2016,North America
60103339,Late Majority,High Thresh.,2011,North America
60103484,Early Majority,Low Thresh.,2007,North America
60103650,Early Majority,Very Low Thresh.,2009,North America
60103675,Early Majority,High Thresh.,2007,North America
60103974,Laggards,High Thresh.,2017,North America
60104446,Late Majority,High Thresh.,2015,North America
60104734,Late Majority,High Thresh.,2012,North America
60105169,Late Majority,Very Low Thresh.,2015,North America
60105348,Late Majority,High Thresh.,2014,North America
60105842,Early Majority,High Thresh.,2009,North America
60106385,Laggards,High Thresh.,2016,North America
60107274,Late Majority,High Thresh.,2013,North America
60108318,Late Majority,Low Thresh.,2012,North America
60109032,Late Majority,Very Low Thresh.,2012,North America
60109509,Late Majority,High Thresh.,2015,North America
60110665,Late Majority,Very Low Thresh.,2014,North America
