afid,adoption_class,threshold,toa,region
60005037,Early Majority,Very Low Thresh.,2006,EU_COST(periphery)
60005050,Late Majority,Very Low Thresh.,2013,ASOC(core)
60005081,Early Majority,High Thresh.,2007,North America
60005083,Laggards,High Thresh.,2017,ASOC(core)
60005085,Late Majority,Very Low Thresh.,2015,North America
60005096,Laggards,High Thresh.,2017,ASOC(periphery)
60005101,Late Majority,High Thresh.,2011,ASOC(core)
60005102,Early Majority,Low Thresh.,2008,EU_COST(periphery)
60005141,Early Adopters,High Thresh.,2002,EU_COST(periphery)
60005147,Laggards,Low Thresh.,2016,ASOC(periphery)
60005170,Early Majority,Very Low Thresh.,2010,North America
60005189,Late Majority,Low Thresh.,2014,ASOC(core)
60005200,Early Adopters,High Thresh.,1998,North America
60005202,Late Majority,High Thresh.,2013,ASOC(core)
60005206,Late Majority,High Thresh.,2012,ASOC(core)
60005208,Early Majority,Very Low Thresh.,2007,North America
60005229,Late Majority,High Thresh.,2015,ASOC(core)
60005244,Late Majority,High Thresh.,2014,ASOC(core)
60005245,Early Adopters,High Thresh.,2001,ASOC(core)
60005246,Late Majority,High Thresh.,2012,North America
60005247,Early Adopters,High Thresh.,2000,North America
60005248,Early Adopters,Low Thresh.,1997,North America
60005273,Early Majority,High Thresh.,2005,ASOC(core)
60005275,Early Majority,High Thresh.,2007,ASOC(core)
60005280,Late Majority,High Thresh.,2014,North America
60005281,Early Adopters,Very Low Thresh.,2003,North America
60005286,Early Adopters,High Thresh.,2004,North America
60005290,Early Majority,High Thresh.,2005,North America
60005322,Early Adopters,High Thresh.,1997,EU_COST(core)
60005353,Late Majority,High Thresh.,2012,ASOC(periphery)
60005368,Early Adopters,Very Low Thresh.,2003,EU_COST(core)
60005370,Early Adopters,High Thresh.,2004,EU_COST(core)
60005389,Late Majority,High Thresh.,2011,ASOC(core)
60005400,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60005429,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60005449,Late Majority,Very Low Thresh.,2014,North America
60005453,Early Majority,High Thresh.,2007,EU_COST(core)
60005455,Early Adopters,Low Thresh.,2000,North America
60005465,Late Majority,Very Low Thresh.,2012,ASOC(core)
60005469,Early Majority,High Thresh.,2006,North America
60005479,Early Majority,High Thresh.,2005,EU_COST(periphery)
60005499,Early Majority,High Thresh.,2010,LAZEN
60005500,Late Majority,Low Thresh.,2011,ASOC(core)
60005502,Late Majority,High Thresh.,2012,ASOC(periphery)
60005510,Early Majority,High Thresh.,2008,ASOC(periphery)
60005516,Laggards,Low Thresh.,2016,ASOC(core)
60005517,Early Adopters,Low Thresh.,2001,EU_COST(core)
60005518,Early Majority,High Thresh.,2007,EU_COST(core)
60005532,Laggards,High Thresh.,2016,North America
60005542,Early Majority,High Thresh.,2010,EU_COST(core)
60005558,Early Majority,High Thresh.,2009,North America
60005576,Late Majority,High Thresh.,2013,North America
60005581,Late Majority,High Thresh.,2013,ASOC(core)
60005583,Early Majority,High Thresh.,2006,North America
60005600,Late Majority,High Thresh.,2015,ASOC(core)
60005610,Early Majority,High Thresh.,2009,North America
60005618,Late Majority,High Thresh.,2012,LAZEN
60005625,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60005640,Early Majority,High Thresh.,2010,EU_COST(core)
60005666,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60005667,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60005681,Early Majority,Very Low Thresh.,2008,EU_COST(periphery)
60005684,Late Majority,High Thresh.,2011,ASOC(core)
60005686,Early Adopters,High Thresh.,2000,ASOC(periphery)
60005708,Early Majority,High Thresh.,2005,North America
60005711,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60005723,Early Adopters,Low Thresh.,2004,North America
60005745,Early Majority,Low Thresh.,2005,North America
60005775,Early Majority,Very Low Thresh.,2008,North America
60005779,Early Majority,High Thresh.,2010,EU_COST(periphery)
60005803,Late Majority,High Thresh.,2015,EU_COST(periphery)
60005815,Early Majority,Very Low Thresh.,2006,ASOC(core)
60005816,Laggards,Very Low Thresh.,2016,ASOC(core)
60005837,Early Adopters,Very Low Thresh.,1997,North America
60005845,Laggards,High Thresh.,2017,North America
60005851,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60005856,Early Adopters,High Thresh.,2003,North America
60005860,Late Majority,High Thresh.,2011,North America
60005871,Early Adopters,High Thresh.,2003,EU_COST(periphery)
60005884,Late Majority,High Thresh.,2012,ASOC(core)
60005912,Late Majority,High Thresh.,2014,EU_COST(periphery)
60005935,Early Majority,Very Low Thresh.,2006,ASOC(core)
60005941,Laggards,Low Thresh.,2016,ASOC(periphery)
60006019,Late Majority,High Thresh.,2015,ASOC(core)
60006027,Early Majority,High Thresh.,2008,EU_COST(core)
60006028,Early Majority,High Thresh.,2008,LAZEN
60006070,Early Majority,Low Thresh.,2006,EU_COST(core)
60006082,Early Adopters,High Thresh.,2002,ASOC(core)
60006106,Laggards,High Thresh.,2017,ASOC(core)
60006154,Early Adopters,Low Thresh.,2004,ASOC(core)
60006170,Early Majority,High Thresh.,2007,ASOC(core)
60006173,Early Adopters,High Thresh.,1999,North America
60006179,Laggards,High Thresh.,2017,EU_COST(periphery)
60006183,Early Majority,High Thresh.,2009,North America
60006198,Early Majority,High Thresh.,2007,North America
60006221,Late Majority,Low Thresh.,2014,North America
60006222,Early Adopters,Very Low Thresh.,1999,EU_COST(core)
60006224,Late Majority,High Thresh.,2015,EU_COST(periphery)
60006225,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60006240,Early Majority,High Thresh.,2009,ASOC(core)
60006253,Late Majority,High Thresh.,2013,EU_COST(core)
60006281,Early Adopters,High Thresh.,1999,North America
60006288,Early Majority,High Thresh.,2008,EU_COST(core)
60006294,Late Majority,Low Thresh.,2015,ASOC(periphery)
60006297,Early Adopters,Low Thresh.,1996,North America
60006314,Late Majority,High Thresh.,2015,ASOC(periphery)
60006320,Early Majority,High Thresh.,2009,North America
60006321,Early Adopters,Very Low Thresh.,1998,ASOC(core)
60006322,Late Majority,High Thresh.,2015,North America
60006354,Laggards,High Thresh.,2016,ASOC(core)
60006369,Late Majority,Very Low Thresh.,2015,EU_COST(periphery)
60006384,Late Majority,Low Thresh.,2011,EU_COST(core)
60006385,Early Adopters,High Thresh.,1998,North America
60006404,Early Adopters,High Thresh.,1997,North America
60006429,Late Majority,High Thresh.,2012,EU_COST(core)
60006444,Late Majority,High Thresh.,2013,EU_COST(core)
60006455,Early Majority,High Thresh.,2009,North America
60006460,Laggards,Very Low Thresh.,2017,EU_COST(periphery)
60006461,Late Majority,Very Low Thresh.,2012,EU_COST(periphery)
60006475,Early Adopters,Very Low Thresh.,1998,North America
60006490,Early Majority,High Thresh.,2007,EU_COST(core)
60006511,Late Majority,High Thresh.,2011,North America
60006514,Early Adopters,Very Low Thresh.,2003,North America
60006541,Early Adopters,High Thresh.,1999,ASOC(periphery)
60006549,Laggards,Very Low Thresh.,2017,North America
60006558,Early Majority,High Thresh.,2005,North America
60006564,Early Majority,High Thresh.,2010,EU_COST(periphery)
60006577,Early Adopters,Low Thresh.,1999,North America
60006583,Late Majority,High Thresh.,2013,EU_COST(periphery)
60006588,Late Majority,High Thresh.,2014,ASOC(core)
60006594,Late Majority,High Thresh.,2014,North America
60006625,Laggards,High Thresh.,2016,ASOC(periphery)
60006635,Late Majority,High Thresh.,2014,EU_COST(periphery)
60006646,Late Majority,High Thresh.,2014,EU_COST(periphery)
60006681,Early Adopters,Low Thresh.,2002,EU_COST(periphery)
60006723,Early Majority,High Thresh.,2010,EU_COST(periphery)
60006725,Early Majority,High Thresh.,2008,North America
60006726,Early Majority,High Thresh.,2005,LAZEN
60006742,Early Majority,Low Thresh.,2009,ASOC(core)
60006754,Early Majority,Low Thresh.,2005,EU_COST(periphery)
60006757,Late Majority,Low Thresh.,2012,EU_COST(core)
60006762,Late Majority,High Thresh.,2012,North America
60006793,Early Adopters,Very Low Thresh.,2003,EU_COST(periphery)
60006811,Laggards,High Thresh.,2017,EU_COST(periphery)
60006832,Early Majority,High Thresh.,2005,North America
60006834,Early Majority,High Thresh.,2009,ASOC(core)
60006840,Early Adopters,High Thresh.,2004,North America
60006861,Early Majority,High Thresh.,2009,EU_COST(periphery)
60006876,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60006894,Early Majority,Very Low Thresh.,2009,North America
60006899,Late Majority,High Thresh.,2014,ASOC(core)
60006901,Laggards,Low Thresh.,2016,EU_COST(core)
60006920,Early Majority,High Thresh.,2007,EU_COST(periphery)
60006925,Late Majority,Low Thresh.,2014,ASOC(core)
60006929,Early Majority,High Thresh.,2007,North America
60006935,Late Majority,High Thresh.,2015,ASOC(core)
60006948,Late Majority,High Thresh.,2013,EU_COST(periphery)
60006988,Late Majority,High Thresh.,2011,ASOC(core)
60006989,Early Adopters,High Thresh.,2000,North America
60007008,Early Adopters,Very Low Thresh.,1996,EU_COST(periphery)
60007010,Late Majority,High Thresh.,2014,EU_COST(periphery)
60007027,Early Majority,High Thresh.,2009,North America
60007029,Late Majority,Very Low Thresh.,2013,ASOC(core)
60007033,Late Majority,Very Low Thresh.,2011,North America
60007056,Early Majority,Low Thresh.,2009,North America
60007061,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60007067,Late Majority,High Thresh.,2014,EU_COST(periphery)
60007103,Early Adopters,Very Low Thresh.,2000,North America
60007108,Late Majority,High Thresh.,2015,EU_COST(periphery)
60007118,Laggards,Very Low Thresh.,2016,EU_COST(core)
60007128,Late Majority,High Thresh.,2015,North America
60007155,Late Majority,Low Thresh.,2012,ASOC(core)
60007174,Early Adopters,High Thresh.,2004,North America
60007200,Late Majority,Very Low Thresh.,2011,North America
60007215,Early Majority,Low Thresh.,2007,ASOC(core)
60007241,Laggards,Very Low Thresh.,2017,North America
60007247,Late Majority,High Thresh.,2013,EU_COST(core)
60007249,Early Majority,Low Thresh.,2006,EU_COST(periphery)
60007257,Early Adopters,High Thresh.,2000,EU_COST(core)
60007267,Early Adopters,Low Thresh.,2004,North America
60007269,Late Majority,High Thresh.,2014,ASOC(core)
60007278,Early Adopters,High Thresh.,1998,North America
60007324,Early Majority,High Thresh.,2008,ASOC(core)
60007350,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60007363,Early Majority,High Thresh.,2006,North America
60007375,Laggards,Low Thresh.,2016,EU_COST(periphery)
60007381,Late Majority,Low Thresh.,2011,ASOC(core)
60007421,Late Majority,Very Low Thresh.,2015,North America
60007456,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60007466,Early Adopters,High Thresh.,2002,EU_COST(periphery)
60007470,Early Adopters,Low Thresh.,2003,EU_COST(core)
60007474,Early Majority,High Thresh.,2009,North America
60007488,Early Majority,High Thresh.,2008,North America
60007493,Early Majority,High Thresh.,2007,EU_COST(core)
60007511,Early Majority,Low Thresh.,2006,ASOC(core)
60007517,Early Adopters,High Thresh.,2000,North America
60007522,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60007524,Early Adopters,High Thresh.,2002,ASOC(core)
60007541,Early Majority,Low Thresh.,2010,North America
60007548,Laggards,High Thresh.,2016,EU_COST(core)
60007554,Early Adopters,Very Low Thresh.,2004,North America
60007566,Early Adopters,High Thresh.,2002,North America
60007567,Early Adopters,High Thresh.,2004,North America
60007573,Late Majority,High Thresh.,2011,EU_COST(core)
60007592,Early Majority,High Thresh.,2008,EU_COST(periphery)
60007594,Early Majority,High Thresh.,2008,North America
60007595,Early Majority,High Thresh.,2007,North America
60007606,Laggards,High Thresh.,2016,North America
60007616,Early Majority,High Thresh.,2010,EU_COST(core)
60007643,Laggards,High Thresh.,2016,EU_COST(periphery)
60007651,Early Adopters,Very Low Thresh.,2000,North America
60007655,Late Majority,High Thresh.,2011,North America
60007661,Late Majority,High Thresh.,2011,ASOC(core)
60007677,Early Adopters,Very Low Thresh.,2003,North America
60007711,Early Majority,High Thresh.,2010,ASOC(core)
60007740,Early Adopters,High Thresh.,2004,North America
60007762,Early Adopters,Very Low Thresh.,2003,EU_COST(core)
60007774,Late Majority,High Thresh.,2015,EU_COST(core)
60007776,Early Adopters,High Thresh.,1998,North America
60007798,Laggards,High Thresh.,2017,EU_COST(core)
60007801,Laggards,Low Thresh.,2016,North America
60007807,Late Majority,High Thresh.,2015,ASOC(core)
60007828,Early Adopters,Very Low Thresh.,2002,North America
60007831,Late Majority,High Thresh.,2015,EU_COST(periphery)
60007870,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60007884,Late Majority,High Thresh.,2015,North America
60007895,Late Majority,High Thresh.,2011,EU_COST(core)
60007896,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60007902,Early Majority,High Thresh.,2009,EU_COST(core)
60007903,Early Majority,High Thresh.,2008,EU_COST(periphery)
60007904,Early Majority,Low Thresh.,2008,EU_COST(core)
60007912,Early Majority,High Thresh.,2007,ASOC(core)
60007930,Early Adopters,Low Thresh.,2004,North America
60007954,Early Majority,Very Low Thresh.,2010,ASOC(core)
60007976,Late Majority,Very Low Thresh.,2014,ASOC(core)
60007977,Late Majority,Very Low Thresh.,2014,North America
60007988,Early Majority,High Thresh.,2010,North America
60007989,Early Adopters,High Thresh.,1999,EU_COST(core)
60007995,Early Majority,High Thresh.,2008,North America
60007997,Early Adopters,Low Thresh.,2003,North America
60008014,Late Majority,High Thresh.,2014,ASOC(core)
60008021,Late Majority,High Thresh.,2014,ASOC(periphery)
60008032,Early Majority,High Thresh.,2009,North America
60008038,Laggards,High Thresh.,2017,ASOC(periphery)
60008041,Late Majority,High Thresh.,2013,EU_COST(periphery)
60008042,Early Adopters,High Thresh.,2004,EU_COST(core)
60008043,Late Majority,High Thresh.,2014,EU_COST(periphery)
60008073,Early Majority,Low Thresh.,2009,ASOC(core)
60008088,Early Adopters,High Thresh.,2003,LAZEN
60008103,Late Majority,Very Low Thresh.,2011,EU_COST(periphery)
60008107,Laggards,Low Thresh.,2016,ASOC(core)
60008130,Early Majority,High Thresh.,2005,North America
60008134,Early Adopters,High Thresh.,1998,EU_COST(core)
60008141,Early Majority,Low Thresh.,2005,EU_COST(periphery)
60008155,Late Majority,High Thresh.,2015,EU_COST(core)
60008201,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60008221,Late Majority,High Thresh.,2012,ASOC(periphery)
60008222,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60008248,Late Majority,High Thresh.,2015,EU_COST(core)
60008263,Early Majority,Very Low Thresh.,2008,ASOC(periphery)
60008270,Late Majority,High Thresh.,2015,North America
60008279,Early Adopters,High Thresh.,2004,North America
60008293,Early Adopters,Low Thresh.,1997,EU_COST(core)
60008308,Laggards,Low Thresh.,2016,North America
60008323,Early Majority,Low Thresh.,2009,EU_COST(core)
60008332,Late Majority,High Thresh.,2012,ASOC(core)
60008358,Early Majority,High Thresh.,2008,EU_COST(periphery)
60008380,Late Majority,High Thresh.,2013,EU_COST(core)
60008408,Late Majority,High Thresh.,2015,EU_COST(periphery)
60008419,Late Majority,Low Thresh.,2012,ASOC(periphery)
60008423,Late Majority,High Thresh.,2014,North America
60008435,Early Adopters,High Thresh.,2000,ASOC(core)
60008438,Early Adopters,Low Thresh.,2000,North America
60008447,Early Majority,High Thresh.,2008,EU_COST(core)
60008539,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60008592,Early Adopters,Low Thresh.,1999,ASOC(periphery)
60008599,Early Adopters,Very Low Thresh.,2000,North America
60008609,Late Majority,High Thresh.,2012,North America
60008613,Laggards,High Thresh.,2017,EU_COST(periphery)
60008634,Early Majority,High Thresh.,2005,North America
60008643,Laggards,High Thresh.,2017,EU_COST(periphery)
60008646,Late Majority,High Thresh.,2012,ASOC(core)
60008648,Late Majority,Very Low Thresh.,2014,ASOC(periphery)
60008658,Early Majority,Low Thresh.,2009,EU_COST(core)
60008666,Early Majority,Very Low Thresh.,2007,North America
60008667,Late Majority,Very Low Thresh.,2015,North America
60008691,Laggards,Low Thresh.,2016,ASOC(core)
60008706,Late Majority,High Thresh.,2012,ASOC(core)
60008707,Late Majority,High Thresh.,2015,ASOC(core)
60008724,Early Adopters,High Thresh.,1999,North America
60008734,Early Adopters,High Thresh.,2002,EU_COST(core)
60008738,Early Majority,High Thresh.,2007,North America
60008750,Early Adopters,High Thresh.,2002,EU_COST(core)
60008760,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60008762,Early Adopters,High Thresh.,2004,ASOC(core)
60008768,Late Majority,High Thresh.,2011,North America
60008772,Early Adopters,High Thresh.,1998,North America
60008781,Early Majority,Very Low Thresh.,2008,LAZEN
60008783,Early Majority,High Thresh.,2009,ASOC(core)
60008789,Laggards,High Thresh.,2017,North America
60008800,Laggards,Very Low Thresh.,2017,EU_COST(core)
60008841,Laggards,High Thresh.,2017,EU_COST(periphery)
60008870,Late Majority,High Thresh.,2011,EU_COST(periphery)
60008872,Late Majority,Very Low Thresh.,2015,ASOC(core)
60008877,Early Adopters,High Thresh.,1999,EU_COST(core)
60008920,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60008926,Early Majority,Low Thresh.,2010,North America
60008928,Early Majority,High Thresh.,2010,ASOC(periphery)
60008936,Early Majority,Low Thresh.,2006,EU_COST(core)
60008944,Late Majority,Very Low Thresh.,2015,LAZEN
60008948,Early Majority,High Thresh.,2010,EU_COST(periphery)
60008950,Early Adopters,Low Thresh.,2003,ASOC(core)
60008959,Early Adopters,Low Thresh.,2000,ASOC(core)
60008978,Early Majority,High Thresh.,2010,North America
60008980,Laggards,Very Low Thresh.,2017,North America
60008991,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60009009,Late Majority,High Thresh.,2015,EU_COST(core)
60009011,Laggards,Low Thresh.,2016,ASOC(core)
60009016,Late Majority,Low Thresh.,2013,EU_COST(core)
60009060,Early Majority,High Thresh.,2009,North America
60009064,Late Majority,High Thresh.,2015,ASOC(core)
60009071,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60009084,Early Majority,High Thresh.,2005,North America
60009086,Laggards,High Thresh.,2016,ASOC(core)
60009102,Late Majority,High Thresh.,2014,ASOC(core)
60009109,Early Adopters,Low Thresh.,2003,ASOC(core)
60009113,Early Majority,Low Thresh.,2009,EU_COST(core)
60009149,Early Majority,High Thresh.,2009,LAZEN
60009164,Late Majority,High Thresh.,2014,North America
60009171,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60009196,Late Majority,Low Thresh.,2012,EU_COST(periphery)
60009205,Early Majority,High Thresh.,2005,North America
60009226,Early Majority,High Thresh.,2006,North America
60009254,Early Adopters,Very Low Thresh.,1999,North America
60009282,Early Adopters,Very Low Thresh.,2001,EU_COST(periphery)
60009305,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60009308,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60009313,Early Majority,Low Thresh.,2010,ASOC(core)
60009343,Early Majority,High Thresh.,2005,North America
60009357,Late Majority,Very Low Thresh.,2014,EU_COST(core)
60009358,Early Majority,High Thresh.,2006,EU_COST(periphery)
60009389,Early Majority,High Thresh.,2005,North America
60009400,Laggards,High Thresh.,2017,ASOC(core)
60009408,Early Adopters,Very Low Thresh.,2002,North America
60009410,Early Majority,High Thresh.,2008,EU_COST(periphery)
60009415,Early Majority,High Thresh.,2009,North America
60009424,Late Majority,High Thresh.,2012,EU_COST(periphery)
60009425,Laggards,High Thresh.,2016,EU_COST(periphery)
60009441,Laggards,High Thresh.,2016,North America
60009445,Early Majority,High Thresh.,2007,EU_COST(core)
60009448,Early Majority,High Thresh.,2008,EU_COST(core)
60009455,Early Majority,High Thresh.,2009,EU_COST(periphery)
60009466,Late Majority,High Thresh.,2014,EU_COST(periphery)
60009470,Early Adopters,Low Thresh.,1998,North America
60009471,Early Majority,High Thresh.,2008,ASOC(core)
60009474,Early Majority,High Thresh.,2010,EU_COST(periphery)
60009483,Late Majority,High Thresh.,2014,EU_COST(periphery)
60009500,Early Majority,Very Low Thresh.,2009,North America
60009507,Early Adopters,Low Thresh.,2003,North America
60009509,Late Majority,Very Low Thresh.,2012,ASOC(core)
60009512,Early Adopters,High Thresh.,1999,ASOC(core)
60009543,Late Majority,Very Low Thresh.,2011,North America
60009565,Late Majority,High Thresh.,2013,EU_COST(periphery)
60009587,Late Majority,High Thresh.,2011,EU_COST(core)
60009611,Early Majority,High Thresh.,2006,North America
60009622,Early Majority,High Thresh.,2007,EU_COST(periphery)
60009625,Late Majority,High Thresh.,2011,LAZEN
60009635,Late Majority,High Thresh.,2011,North America
60009647,Early Majority,High Thresh.,2007,EU_COST(core)
60009657,Early Majority,High Thresh.,2010,North America
60009697,Early Adopters,Low Thresh.,2001,North America
60009740,Late Majority,High Thresh.,2012,ASOC(core)
60009780,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60009788,Early Adopters,High Thresh.,2003,North America
60009790,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60009796,Early Majority,High Thresh.,2006,North America
60009801,Late Majority,High Thresh.,2014,ASOC(core)
60009804,Laggards,Low Thresh.,2017,North America
60009825,Early Majority,High Thresh.,2005,ASOC(core)
60009828,Laggards,High Thresh.,2017,North America
60009831,Late Majority,Very Low Thresh.,2014,North America
60009834,Late Majority,Very Low Thresh.,2013,ASOC(core)
60009839,Early Majority,High Thresh.,2009,North America
60009841,Late Majority,Very Low Thresh.,2012,North America
60009852,Early Adopters,High Thresh.,2000,ASOC(core)
60009860,Early Adopters,Very Low Thresh.,2004,ASOC(core)
60009861,Early Adopters,High Thresh.,1999,North America
60009866,Early Adopters,High Thresh.,2000,North America
60009875,Early Majority,High Thresh.,2009,North America
60009885,Early Adopters,High Thresh.,2003,ASOC(core)
60009923,Early Majority,High Thresh.,2005,ASOC(core)
60009950,Laggards,Very Low Thresh.,2016,ASOC(core)
60009951,Early Adopters,High Thresh.,2002,EU_COST(periphery)
60009952,Late Majority,High Thresh.,2014,EU_COST(periphery)
60009963,Early Adopters,High Thresh.,2001,EU_COST(periphery)
60009968,Early Adopters,Low Thresh.,2004,EU_COST(periphery)
60009972,Late Majority,High Thresh.,2015,North America
60009982,Early Adopters,Very Low Thresh.,1996,North America
60009999,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60010023,Early Adopters,High Thresh.,2000,EU_COST(core)
60010029,Laggards,High Thresh.,2016,North America
60010037,Early Majority,High Thresh.,2009,ASOC(core)
60010051,Laggards,High Thresh.,2016,EU_COST(core)
60010062,Late Majority,High Thresh.,2013,EU_COST(periphery)
60010065,Early Majority,High Thresh.,2005,North America
60010073,Late Majority,Low Thresh.,2014,North America
60010079,Early Majority,High Thresh.,2010,North America
60010080,Early Majority,Low Thresh.,2009,ASOC(core)
60010104,Late Majority,High Thresh.,2014,EU_COST(periphery)
60010105,Late Majority,High Thresh.,2011,ASOC(periphery)
60010110,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60010146,Laggards,Low Thresh.,2016,EU_COST(periphery)
60010170,Late Majority,Low Thresh.,2011,ASOC(core)
60010184,Early Majority,High Thresh.,2010,EU_COST(periphery)
60010209,Laggards,High Thresh.,2017,EU_COST(periphery)
60010237,Early Adopters,High Thresh.,2002,North America
60010253,Laggards,Low Thresh.,2017,LAZEN
60010261,Early Adopters,High Thresh.,1999,North America
60010269,Early Adopters,High Thresh.,2004,EU_COST(core)
60010295,Laggards,High Thresh.,2016,LAZEN
60010296,Early Majority,Very Low Thresh.,2009,ASOC(periphery)
60010307,Early Majority,High Thresh.,2010,North America
60010313,Early Adopters,High Thresh.,2002,North America
60010337,Early Adopters,High Thresh.,2001,EU_COST(core)
60010338,Late Majority,Low Thresh.,2013,EU_COST(core)
60010339,Laggards,Low Thresh.,2017,North America
60010342,Late Majority,Low Thresh.,2014,North America
60010348,Early Adopters,Low Thresh.,1999,EU_COST(periphery)
60010360,Late Majority,Low Thresh.,2014,North America
60010365,Early Adopters,High Thresh.,2001,North America
60010374,Early Majority,Very Low Thresh.,2007,North America
60010413,Early Majority,High Thresh.,2010,EU_COST(periphery)
60010414,Early Majority,High Thresh.,2005,ASOC(core)
60010432,Late Majority,Very Low Thresh.,2012,ASOC(core)
60010473,Early Adopters,High Thresh.,2004,ASOC(core)
60010484,Late Majority,Low Thresh.,2013,ASOC(core)
60010491,Early Majority,Very Low Thresh.,2005,North America
60010571,Late Majority,High Thresh.,2011,ASOC(core)
60010578,Early Adopters,Low Thresh.,1999,EU_COST(core)
60010580,Laggards,High Thresh.,2017,ASOC(core)
60010584,Early Majority,High Thresh.,2007,North America
60010586,Early Adopters,Very Low Thresh.,2001,EU_COST(core)
60010591,Late Majority,Very Low Thresh.,2011,ASOC(core)
60010612,Early Majority,Low Thresh.,2007,EU_COST(periphery)
60010618,Late Majority,Very Low Thresh.,2014,ASOC(periphery)
60010678,Late Majority,High Thresh.,2011,EU_COST(periphery)
60010687,Late Majority,High Thresh.,2013,ASOC(core)
60010689,Early Majority,Low Thresh.,2008,ASOC(core)
60010710,Early Majority,High Thresh.,2010,ASOC(core)
60010719,Late Majority,High Thresh.,2011,EU_COST(core)
60010730,Laggards,High Thresh.,2017,North America
60010742,Early Majority,Very Low Thresh.,2005,ASOC(core)
60010749,Late Majority,High Thresh.,2014,LAZEN
60010752,Laggards,Very Low Thresh.,2016,ASOC(core)
60010756,Early Majority,Very Low Thresh.,2005,North America
60010769,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60010803,Early Majority,High Thresh.,2005,North America
60010806,Early Majority,High Thresh.,2006,North America
60010811,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60010814,Laggards,High Thresh.,2017,EU_COST(periphery)
60010819,Early Majority,High Thresh.,2009,EU_COST(core)
60010833,Early Adopters,Low Thresh.,2000,North America
60010848,Laggards,High Thresh.,2017,ASOC(core)
60010850,Late Majority,High Thresh.,2014,EU_COST(core)
60010851,Late Majority,Very Low Thresh.,2014,ASOC(core)
60010853,Late Majority,High Thresh.,2012,North America
60010861,Laggards,High Thresh.,2017,North America
60010884,Early Adopters,Very Low Thresh.,1997,North America
60010887,Early Adopters,High Thresh.,2004,North America
60010905,Early Majority,High Thresh.,2006,North America
60010910,Late Majority,Low Thresh.,2012,North America
60010923,Early Majority,Very Low Thresh.,2006,ASOC(core)
60010954,Early Majority,Low Thresh.,2007,EU_COST(core)
60010966,Late Majority,Very Low Thresh.,2011,North America
60010971,Late Majority,High Thresh.,2013,North America
60010973,Early Majority,High Thresh.,2007,EU_COST(core)
60010987,Laggards,High Thresh.,2016,EU_COST(periphery)
60010998,Late Majority,Very Low Thresh.,2013,ASOC(core)
60011001,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60011019,Early Majority,Very Low Thresh.,2005,ASOC(core)
60011023,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60011024,Early Majority,Very Low Thresh.,2006,EU_COST(core)
60011032,Late Majority,Low Thresh.,2013,EU_COST(core)
60011047,Early Adopters,Very Low Thresh.,1999,ASOC(core)
60011069,Early Majority,High Thresh.,2009,ASOC(core)
60011100,Early Majority,High Thresh.,2009,EU_COST(periphery)
60011103,Laggards,High Thresh.,2017,ASOC(periphery)
60011132,Early Majority,Very Low Thresh.,2005,North America
60011149,Early Majority,Very Low Thresh.,2008,EU_COST(periphery)
60011155,Laggards,Low Thresh.,2017,EU_COST(periphery)
60011170,Late Majority,High Thresh.,2012,EU_COST(periphery)
60011202,Early Majority,High Thresh.,2008,EU_COST(periphery)
60011226,Early Majority,High Thresh.,2006,EU_COST(core)
60011234,Late Majority,Very Low Thresh.,2012,ASOC(core)
60011274,Late Majority,High Thresh.,2011,EU_COST(periphery)
60011278,Early Majority,Low Thresh.,2008,North America
60011300,Early Majority,Very Low Thresh.,2007,LAZEN
60011324,Late Majority,High Thresh.,2015,LAZEN
